493	1	0	0
643	1	1	0
569	1	1	0
526	1	0	0
535	1	0	0
545	1	1	0
534	1	1	0
531	1	1	0
514	1	0	0
515	1	1	0
508	1	0	0
525	1	1	0
492	1	1	0
464	1	1	0
428	1	0	0
441	1	0	0
465	1	1	0
424	1	0	0
453	1	1	0
418	1	0	0
421	1	0	0
453	1	0	0
551	1	1	0
433	1	0	0
564	1	1	0
460	1	1	0
415	1	0	0
457	1	0	0
554	1	1	0
442	1	0	0
547	1	0	0
558	1	1	0
551	1	1	0
440	1	0	0
543	1	1	0
447	1	0	0
470	1	1	0
472	1	0	0
537	1	1	0
551	1	1	0
439	1	0	0
547	1	1	0
441	1	0	0
512	1	0	0
448	1	0	0
526	1	1	0
549	1	1	0
456	1	1	0
431	1	1	0
430	1	0	0
423	1	0	0
543	1	1	0
428	1	0	0
546	1	1	0
529	1	1	0
450	1	0	0
529	1	1	0
511	1	1	0
513	1	0	0
434	1	0	0
452	1	1	0
428	1	1	0
416	1	0	0
421	1	1	0
420	1	0	0
417	1	1	0
424	1	0	0
403	1	0	0
548	1	1	0
419	1	0	0
523	1	1	0
534	1	1	0
413	1	1	0
415	1	0	0
427	1	0	0
520	1	1	0
426	1	0	0
531	1	0	0
529	1	0	0
563	1	1	0
414	1	0	0
545	1	1	0
413	1	0	0
549	1	1	0
425	1	0	0
548	1	1	0
432	1	0	0
538	1	1	0
434	1	0	0
528	1	1	0
429	1	0	0
540	1	1	0
522	1	1	0
448	1	0	0
522	1	1	0
453	1	0	0
529	1	1	0
437	1	0	0
521	1	1	0
432	1	0	0
522	1	1	0
444	1	1	0
528	1	0	0
433	1	1	0
445	1	0	0
519	1	0	0
429	1	1	0
440	1	1	0
415	1	0	0
529	1	0	0
548	1	1	0
418	1	0	0
530	1	1	0
419	1	0	0
528	1	1	0
427	1	0	0
517	1	1	0
522	1	1	0
421	1	0	0
528	1	1	0
421	1	0	0
515	1	1	0
514	1	1	0
419	1	1	0
413	1	0	0
537	1	1	0
434	1	0	0
521	1	0	0
431	1	1	0
428	1	0	0
525	1	1	0
427	1	1	0
413	1	0	0
523	1	1	0
411	1	1	0
421	1	1	0
409	1	0	0
399	1	0	0
545	1	1	0
414	1	0	0
538	1	1	0
522	1	1	0
409	1	0	0
524	1	1	0
415	1	0	0
526	1	1	0
535	1	0	0
426	1	0	0
515	1	1	0
423	1	0	0
515	1	1	0
536	1	1	0
431	1	0	0
530	1	1	0
533	1	1	0
439	1	0	0
516	1	1	0
428	1	0	0
515	1	1	0
516	1	1	0
426	1	0	0
506	1	1	0
509	1	1	0
520	1	1	0
419	1	0	0
512	1	0	0
443	1	0	0
437	1	0	0
510	1	0	0
423	1	0	0
434	1	0	0
512	1	0	0
424	1	0	0
423	1	0	0
508	1	1	0
532	1	1	0
427	1	0	0
511	1	1	0
432	1	0	0
525	1	1	0
427	1	0	0
520	1	1	0
506	1	0	0
436	1	1	0
449	1	0	0
425	1	0	0
503	1	0	0
444	1	1	0
534	1	0	0
516	1	1	0
429	1	1	0
526	1	1	0
432	1	0	0
525	1	1	0
436	1	0	0
511	1	0	0
426	1	0	0
435	1	1	0
526	1	1	0
423	1	0	0
