id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	VISUAL	425	none	true	0	0	6066	1	0.0
1	VISUAL	275	none	true	0	0	2166	1	0.0
2	VISUAL	325	none	true	0	0	3457	1	0.0
3	VISUAL	725	none	true	1	1	1410	1	0.0
4	VISUAL	425	none	true	0	0	1720	1	0.0
5	VISUAL	275	none	true	0	0	1818	1	0.0
6	VISUAL	375	none	true	0	0	1530	1	0.0
7	VISUAL	675	none	true	1	1	1419	1	0.0
8	VISUAL	375	none	true	0	0	1857	1	0.0
9	VISUAL	525	none	true	1	1	1641	1	0.0
10	VISUAL	725	none	true	1	1	1310	1	0.0
11	VISUAL	475	none	false	0	1	2560	1	0.0
12	VISUAL	625	none	true	1	1	1319	1	0.0
13	VISUAL	525	none	true	1	1	3901	1	0.0
14	VISUAL	625	none	true	1	1	1618	1	0.0
15	VISUAL	325	none	true	0	0	1409	1	0.0
16	VISUAL	575	none	true	1	1	1275	1	0.0
17	VISUAL	475	none	true	0	0	4762	1	0.0
18	VISUAL	675	none	true	1	1	1249	1	0.0
19	VISUAL	575	none	true	1	1	1682	1	0.0
20	VISUAL	575	none	true	1	1	1485	1	0.0
21	VISUAL	625	none	true	1	1	5977	1	0.0
22	VISUAL	325	none	true	0	0	2101	1	0.0
23	VISUAL	725	none	true	1	1	3699	1	0.0
24	VISUAL	525	none	true	1	1	1319	1	0.0
25	VISUAL	625	none	true	1	1	1336	1	0.0
26	VISUAL	475	none	true	0	0	1446	1	0.0
27	VISUAL	375	none	true	0	0	1912	1	0.0
28	VISUAL	675	none	true	1	1	1425	1	0.0
29	VISUAL	275	none	true	0	0	1274	1	0.0
30	VISUAL	575	none	true	1	1	1406	1	0.0
31	VISUAL	375	none	true	0	0	1258	1	0.0
32	VISUAL	675	none	true	1	1	1232	1	0.0
33	VISUAL	325	none	true	0	0	1260	1	0.0
34	VISUAL	475	none	true	0	0	1822	1	0.0
35	VISUAL	725	none	true	1	1	1216	1	0.0
36	VISUAL	275	none	true	0	0	2746	1	0.0
37	VISUAL	525	none	true	1	1	1245	1	0.0
38	VISUAL	425	none	true	0	0	1033	1	0.0
39	VISUAL	425	none	true	0	0	4840	1	0.0
40	VISUAL	425	none	true	0	0	1381	1	0.0
41	VISUAL	275	none	true	0	0	1148	1	0.0
42	VISUAL	525	none	true	1	1	1743	1	0.0
43	VISUAL	325	none	true	0	0	1218	1	0.0
44	VISUAL	725	none	true	1	1	1154	1	0.0
45	VISUAL	625	none	true	1	1	2330	1	0.0
46	VISUAL	325	none	true	0	0	1174	1	0.0
47	VISUAL	725	none	true	1	1	2670	1	0.0
48	VISUAL	475	none	true	0	0	2069	1	0.0
49	VISUAL	625	none	true	1	1	1194	1	0.0
50	VISUAL	375	none	true	0	0	1173	1	0.0
51	VISUAL	675	none	true	1	1	1049	1	0.0
52	VISUAL	475	none	true	0	0	1832	1	0.0
53	VISUAL	425	none	true	0	0	1188	1	0.0
54	VISUAL	375	none	true	0	0	1211	1	0.0
55	VISUAL	525	none	false	1	0	3244	1	0.0
56	VISUAL	575	none	true	1	1	1107	1	0.0
