id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	VISUAL	668	none	True	1	1	5357	1	0.0
1	VISUAL	332	none	True	0	0	1833	1	0.0
2	VISUAL	637	none	True	1	1	1361	1	0.0
3	VISUAL	363	none	True	0	0	11279	1	0.0
4	VISUAL	402	none	True	0	0	1339	1	0.0
5	VISUAL	412	none	True	0	0	1256	1	0.0
6	VISUAL	421	none	False	0	1	2872	1	0.0
7	VISUAL	611	none	True	1	1	14409	1	0.0
8	VISUAL	590	none	True	1	1	60368	1	0.0
9	VISUAL	573	none	True	1	1	2286	1	0.0
10	VISUAL	373	none	True	0	0	1221	1	0.0
11	VISUAL	558	none	True	1	1	1046	1	0.0
12	VISUAL	389	none	True	0	0	1723	1	0.0
13	VISUAL	415	none	True	0	0	1100	1	0.0
14	VISUAL	548	none	True	1	1	1121	1	0.0
15	VISUAL	539	none	True	1	1	1075	1	0.0
16	VISUAL	420	none	True	0	0	1209	1	0.0
17	VISUAL	531	none	False	1	0	5011	1	0.0
18	VISUAL	525	none	True	1	1	2494	1	0.0
19	VISUAL	414	none	True	0	0	2575	1	0.0
20	VISUAL	541	none	False	1	0	1929	1	0.0
21	VISUAL	418	none	True	0	0	2159	1	0.0
22	VISUAL	446	none	True	0	0	1731	1	0.0
23	VISUAL	437	none	True	0	0	2093	1	0.0
24	VISUAL	534	none	False	1	0	4207	1	0.0
25	VISUAL	552	none	True	1	1	2684	1	0.0
26	VISUAL	440	none	True	0	0	2159	1	0.0
27	VISUAL	546	none	True	1	1	30787	1	0.0
28	VISUAL	542	none	False	1	0	1074	1	0.0
29	VISUAL	445	none	True	0	0	1137	1	0.0
30	VISUAL	451	none	False	0	1	1109	1	0.0
31	VISUAL	433	none	True	0	0	1175	1	0.0
32	VISUAL	555	none	True	1	1	1766	1	0.0
33	VISUAL	434	none	True	0	0	2907	1	0.0
34	VISUAL	549	none	True	1	1	3488	1	0.0
35	VISUAL	548	none	True	1	1	5772	1	0.0
36	VISUAL	459	none	True	0	0	2752	1	0.0
37	VISUAL	545	none	True	1	1	1989	1	0.0
38	VISUAL	445	none	True	0	0	2507	1	0.0
39	VISUAL	542	none	True	1	1	1195	1	0.0
40	VISUAL	540	none	True	1	1	4135	1	0.0
41	VISUAL	540	none	False	1	0	2788	1	0.0
42	VISUAL	447	none	True	0	0	5221	1	0.0
43	VISUAL	462	none	False	0	1	4193	1	0.0
44	VISUAL	545	none	False	1	0	2822	1	0.0
45	VISUAL	466	none	False	0	1	1695	1	0.0
46	VISUAL	441	none	True	0	0	2998	1	0.0
47	VISUAL	551	none	True	1	1	1869	1	0.0
48	VISUAL	452	none	True	0	0	3128	1	0.0
49	VISUAL	549	none	True	1	1	2274	1	0.0
50	VISUAL	454	none	True	0	0	2572	1	0.0
51	VISUAL	443	none	True	0	0	3795	1	0.0
52	VISUAL	548	none	False	1	0	150723	1	0.0
53	VISUAL	546	none	True	1	1	2435	1	0.0
54	VISUAL	451	none	False	0	1	3010	1	0.0
55	VISUAL	543	none	True	1	1	1604	1	0.0
56	VISUAL	454	none	True	0	0	7378	1	0.0
57	VISUAL	543	none	False	1	0	2742	1	0.0
58	VISUAL	466	none	True	0	0	1312	1	0.0
59	VISUAL	546	none	False	1	0	1563	1	0.0
60	VISUAL	549	none	False	1	0	2378	1	0.0
61	VISUAL	458	none	True	0	0	1231	1	0.0
62	VISUAL	452	none	True	0	0	2607	1	0.0
63	VISUAL	450	none	False	0	1	1553	1	0.0
64	VISUAL	457	none	True	0	0	2708	1	0.0
65	VISUAL	560	none	True	1	1	2641	1	0.0
66	VISUAL	557	none	True	1	1	1736	1	0.0
67	VISUAL	554	none	True	1	1	1404	1	0.0
68	VISUAL	551	none	True	1	1	2177	1	0.0
69	VISUAL	453	none	False	0	1	11961	1	0.0
70	VISUAL	549	none	True	1	1	2869	1	0.0
71	VISUAL	431	none	True	0	0	2991	1	0.0
72	VISUAL	548	none	True	1	1	2041	1	0.0
73	VISUAL	548	none	True	1	1	1130	1	0.0
74	VISUAL	448	none	True	0	0	3097	1	0.0
75	VISUAL	441	none	False	0	1	2481	1	0.0
76	VISUAL	445	none	True	0	0	5140	1	0.0
77	VISUAL	455	none	False	0	1	3729	1	0.0
78	VISUAL	548	none	False	1	0	5701	1	0.0
79	VISUAL	552	none	True	1	1	20364	1	0.0
80	VISUAL	455	none	True	0	0	3335	1	0.0
81	VISUAL	428	none	True	0	0	985	1	0.0
82	VISUAL	448	none	True	0	0	2022	1	0.0
83	VISUAL	552	none	True	1	1	1017	1	0.0
84	VISUAL	549	none	True	1	1	1248	1	0.0
85	VISUAL	549	none	False	1	0	22228	1	0.0
86	VISUAL	442	none	False	0	1	1011	1	0.0
87	VISUAL	430	none	True	0	0	1006	1	0.0
88	VISUAL	555	none	True	1	1	1116	1	0.0
89	VISUAL	554	none	True	1	1	1731	1	0.0
90	VISUAL	428	none	False	0	1	1400	1	0.0
91	VISUAL	401	none	True	0	0	1236	1	0.0
92	VISUAL	433	none	True	0	0	1321	1	0.0
93	VISUAL	548	none	True	1	1	1488	1	0.0
94	VISUAL	415	none	False	0	1	8211	1	0.0
95	VISUAL	548	none	True	1	1	1326	1	0.0
96	VISUAL	548	none	False	1	0	2772	1	0.0
97	VISUAL	554	none	True	1	1	1316	1	0.0
98	VISUAL	395	none	True	0	0	1134	1	0.0
99	VISUAL	551	none	True	1	1	964	1	0.0
100	VISUAL	548	none	False	1	0	1233	1	0.0
101	VISUAL	399	none	True	0	0	1584	1	0.0
102	VISUAL	551	none	True	1	1	1274	1	0.0
103	VISUAL	551	none	True	1	1	1442	1	0.0
104	VISUAL	383	none	True	0	0	1237	1	0.0
105	VISUAL	426	none	True	0	0	1145	1	0.0
106	VISUAL	416	none	True	0	0	18338	1	0.0
107	VISUAL	551	none	True	1	1	1210	1	0.0
108	VISUAL	406	none	False	0	1	1146	1	0.0
