id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	AUDIO	575	none	true	1	1	11704	1	0.0
1	AUDIO	725	none	true	1	1	150702	1	0.0
2	AUDIO	275	none	true	0	0	2211	1	0.0
3	AUDIO	275	none	true	0	0	1303	1	0.0
4	AUDIO	475	none	false	0	1	1615	1	0.0
5	AUDIO	325	none	true	0	0	980	1	0.0
6	AUDIO	625	none	true	1	1	944	1	0.0
7	AUDIO	725	none	true	1	1	944	1	0.0
8	AUDIO	675	none	true	1	1	956	1	0.0
9	AUDIO	325	none	true	0	0	344667	1	0.0
10	AUDIO	375	none	true	0	0	8736	1	0.0
11	AUDIO	425	none	true	0	0	1381	1	0.0
12	AUDIO	575	none	true	1	1	930	1	0.0
13	AUDIO	475	none	false	0	1	2452	1	0.0
14	AUDIO	375	none	true	0	0	832	1	0.0
15	AUDIO	525	none	true	1	1	1073	1	0.0
16	AUDIO	675	none	true	1	1	878	1	0.0
17	AUDIO	425	none	false	0	1	3065	1	0.0
18	AUDIO	525	none	true	1	1	914	1	0.0
19	AUDIO	625	none	true	1	1	845	1	0.0
20	AUDIO	425	none	true	0	0	840	1	0.0
21	AUDIO	575	none	true	1	1	857	1	0.0
22	AUDIO	325	none	true	0	0	886	1	0.0
23	AUDIO	675	none	true	1	1	862	1	0.0
24	AUDIO	525	none	true	1	1	778	1	0.0
25	AUDIO	675	none	true	1	1	839	1	0.0
26	AUDIO	525	none	false	1	0	2728	1	0.0
27	AUDIO	275	none	true	0	0	832	1	0.0
28	AUDIO	625	none	true	1	1	787	1	0.0
29	AUDIO	575	none	true	1	1	935	1	0.0
30	AUDIO	375	none	true	0	0	860	1	0.0
31	AUDIO	425	none	false	0	1	1331	1	0.0
32	AUDIO	625	none	true	1	1	1053	1	0.0
33	AUDIO	475	none	true	0	0	1063	1	0.0
34	AUDIO	325	none	true	0	0	834	1	0.0
35	AUDIO	275	none	true	0	0	823	1	0.0
36	AUDIO	475	none	false	0	1	835	1	0.0
37	AUDIO	725	none	true	1	1	837	1	0.0
38	AUDIO	725	none	true	1	1	823	1	0.0
39	AUDIO	375	none	true	0	0	806	1	0.0
40	AUDIO	275	none	true	0	0	800	1	0.0
41	AUDIO	625	none	true	1	1	808	1	0.0
42	AUDIO	375	none	true	0	0	824	1	0.0
43	AUDIO	475	none	false	0	1	801	1	0.0
44	AUDIO	325	none	true	0	0	784	1	0.0
45	AUDIO	325	none	true	0	0	1676	1	0.0
46	AUDIO	425	none	true	0	0	825	1	0.0
47	AUDIO	525	none	true	1	1	833	1	0.0
48	AUDIO	625	none	true	1	1	787	1	0.0
49	AUDIO	575	none	true	1	1	798	1	0.0
50	AUDIO	475	none	false	0	1	1055104	1	0.0
51	AUDIO	375	none	true	0	0	2653	1	0.0
52	AUDIO	275	none	true	0	0	764	1	0.0
53	AUDIO	675	none	true	1	1	764	1	0.0
54	AUDIO	725	none	true	1	1	804	1	0.0
