id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	AUDIO	668	none	True	1	1	1355	1	0.0
1	AUDIO	637	none	True	1	1	1181	1	0.0
2	AUDIO	322	none	True	0	0	1053	1	0.0
3	AUDIO	611	none	True	1	1	937	1	0.0
4	AUDIO	590	none	True	1	1	1366	1	0.0
5	AUDIO	351	none	True	0	0	913	1	0.0
6	AUDIO	573	none	True	1	1	931	1	0.0
7	AUDIO	376	none	True	0	0	938	1	0.0
8	AUDIO	401	none	True	0	0	1085	1	0.0
9	AUDIO	429	none	True	0	0	1071	1	0.0
10	AUDIO	558	none	True	1	1	791	1	0.0
11	AUDIO	432	none	True	0	0	905	1	0.0
12	AUDIO	548	none	True	1	1	925	1	0.0
13	AUDIO	442	none	True	0	0	1108	1	0.0
14	AUDIO	446	none	True	0	0	1045	1	0.0
15	AUDIO	539	none	True	1	1	2033	1	0.0
16	AUDIO	531	none	True	1	1	2483	1	0.0
17	AUDIO	476	none	True	0	0	2410	1	0.0
18	AUDIO	472	none	False	0	1	2395	1	0.0
19	AUDIO	525	none	True	1	1	1182	1	0.0
20	AUDIO	521	none	True	1	1	1198	1	0.0
21	AUDIO	516	none	False	1	0	1169	1	0.0
22	AUDIO	446	none	True	0	0	889	1	0.0
23	AUDIO	459	none	True	0	0	883	1	0.0
24	AUDIO	465	none	True	0	0	1054	1	0.0
25	AUDIO	513	none	False	1	0	1003	1	0.0
26	AUDIO	458	none	True	0	0	1095	1	0.0
27	AUDIO	542	none	True	1	1	1543	1	0.0
28	AUDIO	509	none	False	1	0	1186	1	0.0
29	AUDIO	462	none	True	0	0	1163	1	0.0
30	AUDIO	525	none	False	1	0	1048	1	0.0
31	AUDIO	538	none	True	1	1	1027	1	0.0
32	AUDIO	475	none	False	0	1	938	1	0.0
33	AUDIO	468	none	True	0	0	1651	1	0.0
34	AUDIO	521	none	True	1	1	1085	1	0.0
35	AUDIO	484	none	False	0	1	1122	1	0.0
36	AUDIO	463	none	True	0	0	1442	1	0.0
37	AUDIO	518	none	True	1	1	1082	1	0.0
38	AUDIO	490	none	False	0	1	1295	1	0.0
39	AUDIO	518	none	True	1	1	2361	1	0.0
40	AUDIO	470	none	True	0	0	880	1	0.0
