id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	AUDIO	337	none	True	0	0	1779	1	0.0
1	AUDIO	668	none	True	1	1	1069	1	0.0
2	AUDIO	637	none	True	1	1	899	1	0.0
3	AUDIO	611	none	True	1	1	943	1	0.0
4	AUDIO	367	none	True	0	0	1142	1	0.0
5	AUDIO	402	none	True	0	0	893	1	0.0
6	AUDIO	400	none	True	0	0	864	1	0.0
7	AUDIO	590	none	True	1	1	1020	1	0.0
8	AUDIO	430	none	True	0	0	1025	1	0.0
9	AUDIO	573	none	True	1	1	1205	1	0.0
10	AUDIO	455	none	True	0	0	848	1	0.0
11	AUDIO	452	none	True	0	0	849	1	0.0
12	AUDIO	454	none	True	0	0	866	1	0.0
13	AUDIO	558	none	True	1	1	2510	1	0.0
14	AUDIO	471	none	True	0	0	823	1	0.0
15	AUDIO	548	none	True	1	1	913	1	0.0
16	AUDIO	539	none	False	1	0	1876	1	0.0
17	AUDIO	563	none	True	1	1	813	1	0.0
18	AUDIO	554	none	True	1	1	762	1	0.0
19	AUDIO	482	none	True	0	0	842	1	0.0
20	AUDIO	549	none	True	1	1	2707	1	0.0
21	AUDIO	545	none	True	1	1	966	1	0.0
22	AUDIO	478	none	False	0	1	1025	1	0.0
23	AUDIO	543	none	True	1	1	1415	1	0.0
24	AUDIO	537	none	True	1	1	841	1	0.0
25	AUDIO	466	none	True	0	0	822	1	0.0
26	AUDIO	457	none	True	0	0	3112	1	0.0
27	AUDIO	472	none	False	0	1	1051	1	0.0
28	AUDIO	456	none	True	0	0	1870	1	0.0
29	AUDIO	537	none	True	1	1	823	1	0.0
30	AUDIO	533	none	True	1	1	860	1	0.0
31	AUDIO	479	none	False	0	1	1035	1	0.0
32	AUDIO	457	none	False	0	1	949	1	0.0
33	AUDIO	528	none	True	1	1	1977	1	0.0
34	AUDIO	524	none	True	1	1	984	1	0.0
35	AUDIO	519	none	True	1	1	1263	1	0.0
36	AUDIO	438	none	True	0	0	3238	1	0.0
37	AUDIO	463	none	True	0	0	859	1	0.0
38	AUDIO	459	none	True	0	0	862	1	0.0
39	AUDIO	516	none	False	1	0	1521	1	0.0
40	AUDIO	474	none	True	0	0	1411	1	0.0
41	AUDIO	525	none	True	1	1	815	1	0.0
42	AUDIO	453	none	True	0	0	854	1	0.0
43	AUDIO	467	none	False	0	1	837	1	0.0
44	AUDIO	524	none	True	1	1	778	1	0.0
45	AUDIO	450	none	True	0	0	934	1	0.0
46	AUDIO	521	none	True	1	1	2699	1	0.0
47	AUDIO	471	none	True	0	0	927	1	0.0
48	AUDIO	521	none	False	1	0	1513	1	0.0
49	AUDIO	527	none	True	1	1	859	1	0.0
50	AUDIO	525	none	True	1	1	1212	1	0.0
51	AUDIO	467	none	True	0	0	819	1	0.0
52	AUDIO	450	none	True	0	0	790	1	0.0
53	AUDIO	453	none	True	0	0	892	1	0.0
54	AUDIO	525	none	False	1	0	805	1	0.0
55	AUDIO	460	none	True	0	0	875	1	0.0
56	AUDIO	452	none	True	0	0	803	1	0.0
57	AUDIO	531	none	True	1	1	1087	1	0.0
58	AUDIO	530	none	True	1	1	1758	1	0.0
59	AUDIO	528	none	True	1	1	880	1	0.0
60	AUDIO	454	none	False	0	1	1778	1	0.0
61	AUDIO	524	none	True	1	1	854	1	0.0
62	AUDIO	524	none	True	1	1	886	1	0.0
63	AUDIO	469	none	True	0	0	838	1	0.0
64	AUDIO	524	none	True	1	1	820	1	0.0
65	AUDIO	476	none	False	0	1	782	1	0.0
66	AUDIO	519	none	True	1	1	744	1	0.0
67	AUDIO	446	none	True	0	0	778	1	0.0
68	AUDIO	469	none	True	0	0	832	1	0.0
69	AUDIO	519	none	True	1	1	865	1	0.0
70	AUDIO	465	none	True	0	0	7575	1	0.0
71	AUDIO	519	none	True	1	1	1211	1	0.0
72	AUDIO	519	none	True	1	1	1020	1	0.0
73	AUDIO	457	none	True	0	0	927	1	0.0
74	AUDIO	515	none	False	1	0	875	1	0.0
75	AUDIO	476	none	True	0	0	1016	1	0.0
76	AUDIO	456	none	True	0	0	896	1	0.0
77	AUDIO	519	none	True	1	1	850	1	0.0
78	AUDIO	519	none	True	1	1	925	1	0.0
79	AUDIO	468	none	True	0	0	1936	1	0.0
80	AUDIO	519	none	True	1	1	1021	1	0.0
81	AUDIO	476	none	False	0	1	1430	1	0.0
82	AUDIO	519	none	True	1	1	955	1	0.0
83	AUDIO	461	none	True	0	0	818	1	0.0
84	AUDIO	519	none	True	1	1	845	1	0.0
85	AUDIO	482	none	False	0	1	1035	1	0.0
86	AUDIO	475	none	False	0	1	797	1	0.0
87	AUDIO	515	none	True	1	1	781	1	0.0
88	AUDIO	515	none	True	1	1	777	1	0.0
89	AUDIO	468	none	False	0	1	902	1	0.0
90	AUDIO	515	none	True	1	1	1162	1	0.0
91	AUDIO	515	none	True	1	1	1088	1	0.0
92	AUDIO	463	none	False	0	1	827	1	0.0
93	AUDIO	513	none	False	1	0	890	1	0.0
94	AUDIO	464	none	True	0	0	880	1	0.0
95	AUDIO	515	none	True	1	1	898	1	0.0
96	AUDIO	515	none	True	1	1	1205	1	0.0
97	AUDIO	458	none	True	0	0	1586	1	0.0
98	AUDIO	468	none	True	0	0	1828	1	0.0
99	AUDIO	465	none	True	0	0	789	1	0.0
100	AUDIO	513	none	False	1	0	1096	1	0.0
101	AUDIO	516	none	True	1	1	949	1	0.0
102	AUDIO	456	none	True	0	0	846	1	0.0
103	AUDIO	457	none	True	0	0	899	1	0.0
104	AUDIO	467	none	True	0	0	856	1	0.0
105	AUDIO	477	none	True	0	0	877	1	0.0
106	AUDIO	516	none	True	1	1	938	1	0.0
107	AUDIO	516	none	True	1	1	964	1	0.0
108	AUDIO	471	none	True	0	0	920	1	0.0
109	AUDIO	516	none	False	1	0	893	1	0.0
110	AUDIO	521	none	True	1	1	1174	1	0.0
111	AUDIO	463	none	False	0	1	1644	1	0.0
112	AUDIO	459	none	True	0	0	3149	1	0.0
113	AUDIO	521	none	True	1	1	2528	1	0.0
114	AUDIO	462	none	True	0	0	955	1	0.0
115	AUDIO	515	none	True	1	1	2710	1	0.0
116	AUDIO	479	none	True	0	0	854	1	0.0
117	AUDIO	513	none	False	1	0	802	1	0.0
118	AUDIO	519	none	False	1	0	1310	1	0.0
119	AUDIO	456	none	True	0	0	782	1	0.0
120	AUDIO	475	none	True	0	0	1020	1	0.0
121	AUDIO	525	none	True	1	1	946	1	0.0
122	AUDIO	467	none	False	0	1	933	1	0.0
123	AUDIO	456	none	True	0	0	1008	1	0.0
124	AUDIO	466	none	True	0	0	1150	1	0.0
125	AUDIO	524	none	True	1	1	842	1	0.0
126	AUDIO	464	none	False	0	1	905	1	0.0
127	AUDIO	524	none	True	1	1	794	1	0.0
128	AUDIO	522	none	False	1	0	793	1	0.0
129	AUDIO	530	none	True	1	1	768	1	0.0
130	AUDIO	528	none	True	1	1	1011	1	0.0
131	AUDIO	460	none	True	0	0	1245	1	0.0
132	AUDIO	528	none	True	1	1	942	1	0.0
133	AUDIO	456	none	True	0	0	813	1	0.0
134	AUDIO	527	none	True	1	1	876	1	0.0
135	AUDIO	465	none	True	0	0	902	1	0.0
136	AUDIO	527	none	True	1	1	918	1	0.0
137	AUDIO	466	none	True	0	0	912	1	0.0
138	AUDIO	512	none	True	1	1	1000	1	0.0
139	AUDIO	469	none	True	0	0	859	1	0.0
140	AUDIO	512	none	True	1	1	1033	1	0.0
141	AUDIO	452	none	True	0	0	2223	1	0.0
142	AUDIO	468	none	True	0	0	1232	1	0.0
143	AUDIO	468	none	False	0	1	862	1	0.0
144	AUDIO	510	none	True	1	1	796	1	0.0
145	AUDIO	479	none	False	0	1	125751	1	0.0
146	AUDIO	510	none	True	1	1	5115	1	0.0
147	AUDIO	530	none	True	1	1	823	1	0.0
148	AUDIO	510	none	True	1	1	2889	1	0.0
149	AUDIO	460	none	True	0	0	966	1	0.0
150	AUDIO	471	none	False	0	1	2283	1	0.0
151	AUDIO	465	none	True	0	0	906	1	0.0
152	AUDIO	509	none	True	1	1	1011	1	0.0
153	AUDIO	531	none	True	1	1	847	1	0.0
154	AUDIO	509	none	True	1	1	779	1	0.0
155	AUDIO	531	none	True	1	1	822	1	0.0
156	AUDIO	461	none	True	0	0	792	1	0.0
157	AUDIO	465	none	True	0	0	1160	1	0.0
158	AUDIO	509	none	True	1	1	1052	1	0.0
159	AUDIO	463	none	True	0	0	3658	1	0.0
160	AUDIO	462	none	False	0	1	747	1	0.0
161	AUDIO	464	none	False	0	1	929	1	0.0
162	AUDIO	531	none	True	1	1	776	1	0.0
163	AUDIO	507	none	False	1	0	802	1	0.0
164	AUDIO	509	none	True	1	1	904	1	0.0
165	AUDIO	507	none	True	1	1	794	1	0.0
166	AUDIO	469	none	True	0	0	1710	1	0.0
167	AUDIO	445	none	False	0	1	938	1	0.0
168	AUDIO	445	none	True	0	0	2510	1	0.0
169	AUDIO	507	none	True	1	1	915	1	0.0
170	AUDIO	446	none	True	0	0	797	1	0.0
171	AUDIO	442	none	True	0	0	1378	1	0.0
172	AUDIO	436	none	True	0	0	1399	1	0.0
173	AUDIO	531	none	True	1	1	838	1	0.0
174	AUDIO	437	none	True	0	0	848	1	0.0
175	AUDIO	531	none	True	1	1	688	1	0.0
176	AUDIO	507	none	True	1	1	1659	1	0.0
177	AUDIO	531	none	True	1	1	784	1	0.0
178	AUDIO	506	none	False	1	0	1348	1	0.0
179	AUDIO	455	none	True	0	0	1405	1	0.0
180	AUDIO	453	none	True	0	0	840	1	0.0
181	AUDIO	445	none	True	0	0	872	1	0.0
182	AUDIO	531	none	True	1	1	845	1	0.0
183	AUDIO	506	none	True	1	1	914	1	0.0
184	AUDIO	459	none	True	0	0	941	1	0.0
185	AUDIO	449	none	True	0	0	1199	1	0.0
186	AUDIO	468	none	False	0	1	825	1	0.0
187	AUDIO	530	none	True	1	1	853	1	0.0
188	AUDIO	516	none	False	1	0	785	1	0.0
189	AUDIO	527	none	False	1	0	831	1	0.0
190	AUDIO	463	none	True	0	0	788	1	0.0
191	AUDIO	458	none	True	0	0	2835	1	0.0
192	AUDIO	526	none	True	1	1	40215	1	0.0
193	AUDIO	530	none	True	1	1	1618	1	0.0
194	AUDIO	456	none	False	0	1	1084	1	0.0
195	AUDIO	506	none	False	1	0	863	1	0.0
196	AUDIO	453	none	True	0	0	951	1	0.0
197	AUDIO	506	none	True	1	1	923	1	0.0
198	AUDIO	506	none	False	1	0	1132	1	0.0
199	AUDIO	460	none	True	0	0	1017	1	0.0
