id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	AUDIO	575	none	false	1	0	8110	1	0.0
1	AUDIO	425	none	true	0	0	5340	1	0.0
2	AUDIO	525	none	true	1	1	2174	1	0.0
3	AUDIO	675	none	true	1	1	1258	1	0.0
4	AUDIO	375	none	true	0	0	1401	1	0.0
5	AUDIO	275	none	true	0	0	2353	1	0.0
6	AUDIO	475	none	false	0	1	1936	1	0.0
7	AUDIO	575	none	true	1	1	1244	1	0.0
8	AUDIO	725	none	true	1	1	2952	1	0.0
9	AUDIO	675	none	true	1	1	1167	1	0.0
10	AUDIO	325	none	true	0	0	1499	1	0.0
11	AUDIO	325	none	true	0	0	3214	1	0.0
12	AUDIO	625	none	true	1	1	1243	1	0.0
13	AUDIO	475	none	false	0	1	1962	1	0.0
14	AUDIO	375	none	true	0	0	1377	1	0.0
15	AUDIO	725	none	true	1	1	1217	1	0.0
16	AUDIO	625	none	true	1	1	1269	1	0.0
17	AUDIO	425	none	false	0	1	3416	1	0.0
18	AUDIO	525	none	true	1	1	1227	1	0.0
19	AUDIO	275	none	true	0	0	1441	1	0.0
20	AUDIO	425	none	true	0	0	1683	1	0.0
21	AUDIO	275	none	true	0	0	1280	1	0.0
22	AUDIO	525	none	true	1	1	2350	1	0.0
23	AUDIO	575	none	true	1	1	2147	1	0.0
24	AUDIO	375	none	true	0	0	1340	1	0.0
25	AUDIO	725	none	true	1	1	1049	1	0.0
26	AUDIO	525	none	true	1	1	1686	1	0.0
27	AUDIO	575	none	true	1	1	995	1	0.0
28	AUDIO	475	none	false	0	1	1330	1	0.0
29	AUDIO	725	none	true	1	1	1016	1	0.0
30	AUDIO	325	none	true	0	0	1259	1	0.0
31	AUDIO	275	none	true	0	0	1177	1	0.0
32	AUDIO	475	none	false	0	1	1241	1	0.0
33	AUDIO	625	none	true	1	1	1200	1	0.0
34	AUDIO	625	none	true	1	1	1058	1	0.0
35	AUDIO	675	none	true	1	1	1100	1	0.0
36	AUDIO	425	none	false	0	1	1194	1	0.0
37	AUDIO	325	none	true	0	0	1199	1	0.0
38	AUDIO	675	none	true	1	1	1040	1	0.0
39	AUDIO	375	none	true	0	0	1522	1	0.0
40	AUDIO	475	none	false	0	1	1066	1	0.0
41	AUDIO	275	none	true	0	0	1149	1	0.0
42	AUDIO	425	none	false	0	1	2959	1	0.0
43	AUDIO	525	none	true	1	1	975	1	0.0
44	AUDIO	625	none	true	1	1	988	1	0.0
45	AUDIO	725	none	true	1	1	1145	1	0.0
46	AUDIO	275	none	true	0	0	1130	1	0.0
47	AUDIO	625	none	true	1	1	1394	1	0.0
48	AUDIO	475	none	false	0	1	1332	1	0.0
49	AUDIO	325	none	true	0	0	1092	1	0.0
50	AUDIO	375	none	true	0	0	1133	1	0.0
51	AUDIO	325	none	true	0	0	957	1	0.0
52	AUDIO	675	none	true	1	1	1065	1	0.0
53	AUDIO	675	none	true	1	1	911	1	0.0
54	AUDIO	425	none	false	0	1	2648	1	0.0
55	AUDIO	575	none	true	1	1	1213	1	0.0
56	AUDIO	525	none	true	1	1	1126	1	0.0
57	AUDIO	375	none	true	0	0	1178	1	0.0
58	AUDIO	725	none	true	1	1	1421	1	0.0
59	AUDIO	575	none	true	1	1	1925	1	0.0
60	AUDIO	325	none	true	0	0	1040	1	0.0
61	AUDIO	525	none	true	1	1	1476	1	0.0
62	AUDIO	425	none	true	0	0	1051	1	0.0
63	AUDIO	425	none	false	0	1	1046	1	0.0
64	AUDIO	275	none	true	0	0	1153	1	0.0
65	AUDIO	575	none	true	1	1	1214	1	0.0
66	AUDIO	525	none	true	1	1	1061	1	0.0
67	AUDIO	625	none	true	1	1	996	1	0.0
68	AUDIO	475	none	false	0	1	1125	1	0.0
