id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	AUDIO	325	none	true	0	0	2067	1	0.0
1	AUDIO	475	none	true	0	0	2415	1	0.0
2	AUDIO	425	none	true	0	0	1246	1	0.0
3	AUDIO	325	none	true	0	0	1503	1	0.0
4	AUDIO	375	none	true	0	0	1309	1	0.0
5	AUDIO	625	none	true	1	1	1257	1	0.0
6	AUDIO	625	none	true	1	1	1402	1	0.0
7	AUDIO	375	none	true	0	0	1005	1	0.0
8	AUDIO	575	none	true	1	1	2108	1	0.0
9	AUDIO	275	none	true	0	0	1070	1	0.0
10	AUDIO	525	none	false	1	0	1100	1	0.0
11	AUDIO	525	none	true	1	1	1029	1	0.0
12	AUDIO	725	none	true	1	1	933	1	0.0
13	AUDIO	575	none	false	1	0	906	1	0.0
14	AUDIO	475	none	true	0	0	1171	1	0.0
15	AUDIO	425	none	true	0	0	1003	1	0.0
16	AUDIO	675	none	true	1	1	1596	1	0.0
17	AUDIO	675	none	true	1	1	1230	1	0.0
18	AUDIO	725	none	true	1	1	1136	1	0.0
19	AUDIO	275	none	true	0	0	820	1	0.0
20	AUDIO	375	none	true	0	0	772	1	0.0
21	AUDIO	425	none	true	0	0	923	1	0.0
22	AUDIO	625	none	true	1	1	1337	1	0.0
23	AUDIO	625	none	true	1	1	1236	1	0.0
24	AUDIO	525	none	false	1	0	3012	1	0.0
25	AUDIO	325	none	true	0	0	913	1	0.0
26	AUDIO	575	none	true	1	1	1097	1	0.0
27	AUDIO	675	none	true	1	1	1162	1	0.0
28	AUDIO	275	none	true	0	0	931	1	0.0
29	AUDIO	725	none	true	1	1	1163	1	0.0
30	AUDIO	375	none	true	0	0	1983	1	0.0
31	AUDIO	325	none	true	0	0	865	1	0.0
32	AUDIO	675	none	true	1	1	1145	1	0.0
33	AUDIO	525	none	true	1	1	1348	1	0.0
34	AUDIO	475	none	true	0	0	1711	1	0.0
35	AUDIO	475	none	true	0	0	1026	1	0.0
36	AUDIO	275	none	true	0	0	855	1	0.0
37	AUDIO	425	none	true	0	0	927	1	0.0
38	AUDIO	725	none	true	1	1	1334	1	0.0
39	AUDIO	575	none	true	1	1	1059	1	0.0
40	AUDIO	475	none	true	0	0	791	1	0.0
41	AUDIO	675	none	true	1	1	1056	1	0.0
42	AUDIO	375	none	true	0	0	942	1	0.0
43	AUDIO	725	none	true	1	1	1158	1	0.0
44	AUDIO	525	none	true	1	1	1122	1	0.0
45	AUDIO	625	none	true	1	1	1121	1	0.0
46	AUDIO	425	none	true	0	0	860	1	0.0
47	AUDIO	375	none	true	0	0	867	1	0.0
48	AUDIO	675	none	true	1	1	1055	1	0.0
49	AUDIO	475	none	true	0	0	771	1	0.0
50	AUDIO	525	none	false	1	0	999	1	0.0
51	AUDIO	725	none	true	1	1	1198	1	0.0
52	AUDIO	275	none	true	0	0	851	1	0.0
53	AUDIO	325	none	true	0	0	879	1	0.0
54	AUDIO	325	none	true	0	0	807	1	0.0
55	AUDIO	575	none	true	1	1	1136	1	0.0
56	AUDIO	425	none	true	0	0	888	1	0.0
57	AUDIO	575	none	true	1	1	913	1	0.0
58	AUDIO	275	none	true	0	0	843	1	0.0
59	AUDIO	625	none	true	1	1	1050	1	0.0
60	AUDIO	325	none	true	0	0	823	1	0.0
61	AUDIO	625	none	true	1	1	1063	1	0.0
62	AUDIO	275	none	true	0	0	1025	1	0.0
63	AUDIO	625	none	true	1	1	1013	1	0.0
