id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	AUDIO	625	none	true	1	1	14335	1	0.0
1	AUDIO	475	none	true	0	0	3578	1	0.0
2	AUDIO	525	none	true	1	1	5686	1	0.0
3	AUDIO	425	none	true	0	0	1215	1	0.0
4	AUDIO	275	none	true	0	0	1098	1	0.0
5	AUDIO	575	none	true	1	1	1247	1	0.0
6	AUDIO	325	none	true	0	0	1275	1	0.0
7	AUDIO	625	none	true	1	1	3177	1	0.0
8	AUDIO	275	none	true	0	0	1213	1	0.0
9	AUDIO	675	none	true	1	1	1100	1	0.0
10	AUDIO	375	none	true	0	0	1090	1	0.0
11	AUDIO	675	none	true	1	1	1159	1	0.0
12	AUDIO	725	none	true	1	1	1032	1	0.0
13	AUDIO	575	none	true	1	1	2264	1	0.0
14	AUDIO	325	none	true	0	0	1083	1	0.0
15	AUDIO	525	none	true	1	1	998	1	0.0
16	AUDIO	425	none	true	0	0	10685	1	0.0
17	AUDIO	375	none	true	0	0	1103	1	0.0
18	AUDIO	725	none	true	1	1	1000	1	0.0
19	AUDIO	475	none	true	0	0	2419	1	0.0
20	AUDIO	325	none	true	0	0	1807	1	0.0
21	AUDIO	575	none	true	1	1	989	1	0.0
22	AUDIO	625	none	true	1	1	1787	1	0.0
23	AUDIO	525	none	false	1	0	3008	1	0.0
24	AUDIO	725	none	true	1	1	1021	1	0.0
25	AUDIO	625	none	true	1	1	962	1	0.0
26	AUDIO	275	none	true	0	0	1083	1	0.0
27	AUDIO	575	none	true	1	1	916	1	0.0
28	AUDIO	425	none	true	0	0	1956	1	0.0
29	AUDIO	675	none	true	1	1	1175	1	0.0
30	AUDIO	375	none	true	0	0	1576	1	0.0
31	AUDIO	425	none	false	0	1	2367	1	0.0
32	AUDIO	375	none	true	0	0	952	1	0.0
33	AUDIO	325	none	true	0	0	1372	1	0.0
34	AUDIO	725	none	true	1	1	932	1	0.0
35	AUDIO	525	none	false	1	0	3789	1	0.0
36	AUDIO	275	none	true	0	0	1124	1	0.0
37	AUDIO	475	none	true	0	0	4209	1	0.0
38	AUDIO	475	none	false	0	1	1060	1	0.0
39	AUDIO	675	none	true	1	1	900	1	0.0
