id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	AUDIO	330	none	True	0	0	3218	1	0.0
1	AUDIO	668	none	True	1	1	10208	1	0.0
2	AUDIO	637	none	True	1	1	1371	1	0.0
3	AUDIO	368	none	True	0	0	4588	1	0.0
4	AUDIO	397	none	True	0	0	1420	1	0.0
5	AUDIO	408	none	True	0	0	1133	1	0.0
6	AUDIO	438	none	True	0	0	1239	1	0.0
7	AUDIO	611	none	True	1	1	2935	1	0.0
8	AUDIO	590	none	True	1	1	1407	1	0.0
9	AUDIO	573	none	True	1	1	2435	1	0.0
10	AUDIO	434	none	True	0	0	1640	1	0.0
11	AUDIO	443	none	True	0	0	965	1	0.0
12	AUDIO	558	none	False	1	0	1222	1	0.0
13	AUDIO	593	none	True	1	1	1090	1	0.0
14	AUDIO	447	none	True	0	0	1222	1	0.0
15	AUDIO	465	none	False	0	1	982	1	0.0
16	AUDIO	581	none	False	1	0	961	1	0.0
17	AUDIO	616	none	False	1	0	1019	1	0.0
18	AUDIO	674	none	True	1	1	1072	1	0.0
19	AUDIO	436	none	True	0	0	1454	1	0.0
20	AUDIO	453	none	True	0	0	1299	1	0.0
21	AUDIO	652	none	True	1	1	6088	1	0.0
22	AUDIO	640	none	True	1	1	1140	1	0.0
23	AUDIO	458	none	True	0	0	1087	1	0.0
24	AUDIO	629	none	True	1	1	1521	1	0.0
25	AUDIO	466	none	True	0	0	1173	1	0.0
26	AUDIO	454	none	True	0	0	960	1	0.0
27	AUDIO	623	none	True	1	1	882	1	0.0
28	AUDIO	614	none	True	1	1	1046	1	0.0
29	AUDIO	465	none	True	0	0	992	1	0.0
30	AUDIO	472	none	True	0	0	936	1	0.0
31	AUDIO	608	none	True	1	1	896	1	0.0
32	AUDIO	601	none	True	1	1	1085	1	0.0
33	AUDIO	463	none	True	0	0	1141	1	0.0
34	AUDIO	476	none	True	0	0	1001	1	0.0
35	AUDIO	594	none	True	1	1	967	1	0.0
36	AUDIO	469	none	True	0	0	986	1	0.0
37	AUDIO	485	none	True	0	0	51778	1	0.0
38	AUDIO	590	none	True	1	1	880	1	0.0
39	AUDIO	585	none	True	1	1	843	1	0.0
40	AUDIO	579	none	True	1	1	902	1	0.0
41	AUDIO	472	none	True	0	0	929	1	0.0
42	AUDIO	578	none	True	1	1	865	1	0.0
43	AUDIO	575	none	True	1	1	1342	1	0.0
44	AUDIO	570	none	True	1	1	888	1	0.0
45	AUDIO	484	none	True	0	0	1088	1	0.0
46	AUDIO	499	none	True	0	0	957	1	0.0
47	AUDIO	495	none	True	0	0	929	1	0.0
48	AUDIO	567	none	True	1	1	922	1	0.0
49	AUDIO	499	none	False	0	1	817	1	0.0
50	AUDIO	485	none	False	0	1	860	1	0.0
51	AUDIO	564	none	False	1	0	848	1	0.0
52	AUDIO	575	none	False	1	0	958	1	0.0
53	AUDIO	584	none	True	1	1	1012	1	0.0
54	AUDIO	579	none	True	1	1	828	1	0.0
55	AUDIO	579	none	True	1	1	979	1	0.0
56	AUDIO	482	none	False	0	1	1631	1	0.0
57	AUDIO	460	none	True	0	0	979	1	0.0
58	AUDIO	483	none	False	0	1	859	1	0.0
59	AUDIO	474	none	True	0	0	994	1	0.0
60	AUDIO	463	none	True	0	0	897	1	0.0
61	AUDIO	466	none	True	0	0	7039	1	0.0
62	AUDIO	466	none	True	0	0	962	1	0.0
63	AUDIO	573	none	True	1	1	999	1	0.0
64	AUDIO	573	none	False	1	0	934	1	0.0
65	AUDIO	581	none	True	1	1	981	1	0.0
66	AUDIO	579	none	True	1	1	833	1	0.0
67	AUDIO	465	none	True	0	0	870	1	0.0
68	AUDIO	579	none	False	1	0	906	1	0.0
69	AUDIO	466	none	True	0	0	907	1	0.0
70	AUDIO	587	none	True	1	1	926	1	0.0
71	AUDIO	585	none	True	1	1	933	1	0.0
72	AUDIO	579	none	True	1	1	911	1	0.0
73	AUDIO	477	none	True	0	0	874	1	0.0
74	AUDIO	579	none	True	1	1	973	1	0.0
75	AUDIO	485	none	True	0	0	1013	1	0.0
76	AUDIO	478	none	False	0	1	1614	1	0.0
77	AUDIO	480	none	True	0	0	907	1	0.0
78	AUDIO	477	none	True	0	0	916	1	0.0
79	AUDIO	573	none	True	1	1	855	1	0.0
80	AUDIO	572	none	True	1	1	1017	1	0.0
81	AUDIO	474	none	True	0	0	890	1	0.0
82	AUDIO	570	none	True	1	1	1115	1	0.0
83	AUDIO	569	none	True	1	1	1840	1	0.0
84	AUDIO	481	none	True	0	0	920	1	0.0
85	AUDIO	561	none	True	1	1	870	1	0.0
86	AUDIO	558	none	True	1	1	1002	1	0.0
