id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	AUDIO	324	none	True	0	0	7348	1	0.0
1	AUDIO	368	none	True	0	0	1166	1	0.0
2	AUDIO	668	none	True	1	1	958	1	0.0
3	AUDIO	637	none	True	1	1	1164	1	0.0
4	AUDIO	394	none	True	0	0	1157	1	0.0
5	AUDIO	611	none	True	1	1	4095	1	0.0
6	AUDIO	421	none	True	0	0	3251	1	0.0
7	AUDIO	590	none	True	1	1	903	1	0.0
8	AUDIO	429	none	False	0	1	987	1	0.0
9	AUDIO	573	none	True	1	1	1215	1	0.0
10	AUDIO	393	none	True	0	0	921	1	0.0
11	AUDIO	558	none	True	1	1	1564	1	0.0
12	AUDIO	396	none	True	0	0	1109	1	0.0
13	AUDIO	548	none	True	1	1	1289	1	0.0
14	AUDIO	539	none	True	1	1	975	1	0.0
15	AUDIO	531	none	True	1	1	2437	1	0.0
16	AUDIO	525	none	True	1	1	865	1	0.0
17	AUDIO	415	none	True	0	0	872	1	0.0
18	AUDIO	419	none	True	0	0	867	1	0.0
19	AUDIO	427	none	True	0	0	950	1	0.0
20	AUDIO	421	none	True	0	0	2274	1	0.0
21	AUDIO	521	none	True	1	1	865	1	0.0
22	AUDIO	516	none	True	1	1	1169	1	0.0
23	AUDIO	513	none	True	1	1	1059	1	0.0
24	AUDIO	442	none	True	0	0	1875	1	0.0
25	AUDIO	512	none	True	1	1	1731	1	0.0
26	AUDIO	440	none	False	0	1	879	1	0.0
27	AUDIO	412	none	True	0	0	938	1	0.0
28	AUDIO	509	none	True	1	1	999	1	0.0
29	AUDIO	424	none	True	0	0	875	1	0.0
30	AUDIO	507	none	False	1	0	974	1	0.0
31	AUDIO	513	none	True	1	1	897	1	0.0
32	AUDIO	456	none	False	0	1	1351	1	0.0
33	AUDIO	391	none	True	0	0	817	1	0.0
34	AUDIO	512	none	True	1	1	775	1	0.0
35	AUDIO	510	none	True	1	1	1097	1	0.0
36	AUDIO	398	none	True	0	0	749	1	0.0
37	AUDIO	403	none	True	0	0	826	1	0.0
38	AUDIO	398	none	True	0	0	839	1	0.0
39	AUDIO	510	none	False	1	0	819	1	0.0
40	AUDIO	411	none	True	0	0	837	1	0.0
41	AUDIO	539	none	True	1	1	815	1	0.0
42	AUDIO	507	none	True	1	1	846	1	0.0
43	AUDIO	404	none	True	0	0	985	1	0.0
44	AUDIO	409	none	True	0	0	818	1	0.0
45	AUDIO	506	none	False	1	1	806	1	0.0
46	AUDIO	409	none	True	0	0	2047	1	0.0
47	AUDIO	526	none	True	1	1	822	1	0.0
48	AUDIO	409	none	True	0	0	863	1	0.0
49	AUDIO	506	none	False	1	0	782	1	0.0
50	AUDIO	529	none	True	1	1	833	1	0.0
51	AUDIO	509	none	False	1	0	836	1	0.0
52	AUDIO	408	none	True	0	0	841	1	0.0
53	AUDIO	536	none	True	1	1	856	1	0.0
54	AUDIO	420	none	True	0	0	777	1	0.0
55	AUDIO	419	none	True	0	0	893	1	0.0
56	AUDIO	433	none	True	0	0	894	1	0.0
57	AUDIO	506	none	False	1	0	841	1	0.0
58	AUDIO	425	none	True	0	0	894	1	0.0
59	AUDIO	516	none	False	1	0	850	1	0.0
60	AUDIO	434	none	True	0	0	987	1	0.0
61	AUDIO	536	none	True	1	1	876	1	0.0
62	AUDIO	509	none	True	1	1	875	1	0.0
63	AUDIO	430	none	True	0	0	951	1	0.0
64	AUDIO	506	none	True	1	1	1033	1	0.0
65	AUDIO	506	none	False	1	0	857	1	0.0
66	AUDIO	440	none	True	0	0	837	1	0.0
67	AUDIO	433	none	False	0	1	941	1	0.0
68	AUDIO	509	none	False	1	0	902	1	0.0
69	AUDIO	427	none	True	0	0	1526	1	0.0
70	AUDIO	432	none	True	0	0	778	1	0.0
71	AUDIO	510	none	True	1	1	792	1	0.0
72	AUDIO	510	none	True	1	1	976	1	0.0
73	AUDIO	431	none	True	0	0	816	1	0.0
74	AUDIO	426	none	True	0	0	1629	1	0.0
75	AUDIO	510	none	True	1	1	905	1	0.0
76	AUDIO	507	none	True	1	1	1984	1	0.0
77	AUDIO	441	none	False	0	1	812	1	0.0
78	AUDIO	507	none	True	1	1	793	1	0.0
79	AUDIO	422	none	True	0	0	777	1	0.0
80	AUDIO	507	none	False	1	0	781	1	0.0
81	AUDIO	510	none	False	1	0	774	1	0.0
82	AUDIO	417	none	True	0	0	1139	1	0.0
83	AUDIO	425	none	True	0	0	812	1	0.0
84	AUDIO	417	none	True	0	0	809	1	0.0
85	AUDIO	442	none	True	0	0	816	1	0.0
86	AUDIO	515	none	True	1	1	750	1	0.0
87	AUDIO	513	none	False	1	0	814	1	0.0
88	AUDIO	521	none	False	1	0	1277	1	0.0
89	AUDIO	438	none	True	0	0	1578	1	0.0
90	AUDIO	449	none	False	0	1	836	1	0.0
91	AUDIO	533	none	True	1	1	3735	1	0.0
92	AUDIO	428	none	True	0	0	804	1	0.0
93	AUDIO	423	none	True	0	0	2549	1	0.0
94	AUDIO	441	none	False	0	1	750	1	0.0
95	AUDIO	531	none	False	1	0	826	1	0.0
96	AUDIO	420	none	True	0	0	865	1	0.0
97	AUDIO	548	none	True	1	1	910	1	0.0
98	AUDIO	543	none	True	1	1	829	1	0.0
99	AUDIO	542	none	True	1	1	742	1	0.0
100	AUDIO	536	none	True	1	1	749	1	0.0
101	AUDIO	419	none	True	0	0	817	1	0.0
102	AUDIO	530	none	True	1	1	795	1	0.0
103	AUDIO	419	none	True	0	0	801	1	0.0
104	AUDIO	531	none	True	1	1	791	1	0.0
105	AUDIO	425	none	True	0	0	2247	1	0.0
106	AUDIO	418	none	True	0	0	857	1	0.0
107	AUDIO	530	none	True	1	1	734	1	0.0
108	AUDIO	530	none	True	1	1	744	1	0.0
109	AUDIO	431	none	True	0	0	765	1	0.0
110	AUDIO	444	none	True	0	0	809	1	0.0
111	AUDIO	528	none	True	1	1	797	1	0.0
112	AUDIO	422	none	True	0	0	1248	1	0.0
113	AUDIO	445	none	False	0	1	758	1	0.0
114	AUDIO	525	none	False	1	0	821	1	0.0
115	AUDIO	543	none	True	1	1	795	1	0.0
116	AUDIO	542	none	True	1	1	765	1	0.0
117	AUDIO	432	none	True	0	0	745	1	0.0
118	AUDIO	539	none	True	1	1	918	1	0.0
119	AUDIO	442	none	True	0	0	802	1	0.0
120	AUDIO	439	none	False	0	1	787	1	0.0
121	AUDIO	421	none	True	0	0	770	1	0.0
122	AUDIO	431	none	True	0	0	864	1	0.0
123	AUDIO	441	none	True	0	0	820	1	0.0
124	AUDIO	537	none	True	1	1	782	1	0.0
125	AUDIO	524	none	True	1	1	911	1	0.0
126	AUDIO	524	none	False	1	0	918	1	0.0
127	AUDIO	543	none	True	1	1	1462	1	0.0
128	AUDIO	524	none	True	1	1	821	1	0.0
129	AUDIO	433	none	True	0	0	812	1	0.0
130	AUDIO	542	none	True	1	1	760	1	0.0
131	AUDIO	524	none	True	1	1	809	1	0.0
132	AUDIO	422	none	True	0	0	804	1	0.0
133	AUDIO	539	none	True	1	1	807	1	0.0
134	AUDIO	524	none	True	1	1	806	1	0.0
135	AUDIO	434	none	True	0	0	901	1	0.0
136	AUDIO	426	none	True	0	0	819	1	0.0
137	AUDIO	429	none	True	0	0	758	1	0.0
138	AUDIO	524	none	True	1	1	811	1	0.0
139	AUDIO	446	none	False	0	1	832	1	0.0
140	AUDIO	534	none	True	1	1	923	1	0.0
141	AUDIO	524	none	True	1	1	719	1	0.0
142	AUDIO	429	none	True	0	0	2985	1	0.0
143	AUDIO	436	none	True	0	0	765	1	0.0
144	AUDIO	525	none	True	1	1	754	1	0.0
145	AUDIO	522	none	True	1	1	835	1	0.0
146	AUDIO	430	none	True	0	0	1066	1	0.0
147	AUDIO	527	none	True	1	1	836	1	0.0
148	AUDIO	427	none	True	0	0	843	1	0.0
149	AUDIO	436	none	True	0	0	1074	1	0.0
150	AUDIO	521	none	True	1	1	782	1	0.0
151	AUDIO	442	none	True	0	0	2995	1	0.0
152	AUDIO	422	none	False	0	1	817	1	0.0
153	AUDIO	428	none	True	0	0	827	1	0.0
154	AUDIO	521	none	False	1	0	748	1	0.0
155	AUDIO	536	none	True	1	1	794	1	0.0
156	AUDIO	449	none	True	0	0	863	1	0.0
157	AUDIO	427	none	True	0	0	789	1	0.0
158	AUDIO	534	none	False	1	0	805	1	0.0
159	AUDIO	543	none	True	1	1	844	1	0.0
160	AUDIO	542	none	True	1	1	759	1	0.0
161	AUDIO	431	none	True	0	0	815	1	0.0
162	AUDIO	427	none	True	0	0	839	1	0.0
163	AUDIO	450	none	True	0	0	713	1	0.0
164	AUDIO	542	none	True	1	1	879	1	0.0
165	AUDIO	450	none	True	0	0	853	1	0.0
166	AUDIO	455	none	True	0	0	794	1	0.0
167	AUDIO	540	none	True	1	1	918	1	0.0
168	AUDIO	539	none	True	1	1	850	1	0.0
169	AUDIO	537	none	True	1	1	872	1	0.0
170	AUDIO	429	none	True	0	0	838	1	0.0
171	AUDIO	536	none	True	1	1	1788	1	0.0
172	AUDIO	534	none	True	1	1	1114	1	0.0
173	AUDIO	447	none	False	0	1	723	1	0.0
174	AUDIO	533	none	True	1	1	757	1	0.0
175	AUDIO	422	none	True	0	0	752	1	0.0
176	AUDIO	435	none	True	0	0	2384	1	0.0
177	AUDIO	441	none	True	0	0	704	1	0.0
178	AUDIO	519	none	True	1	1	1555	1	0.0
179	AUDIO	531	none	True	1	1	865	1	0.0
180	AUDIO	444	none	True	0	0	772	1	0.0
181	AUDIO	519	none	True	1	1	707	1	0.0
182	AUDIO	519	none	False	1	0	730	1	0.0
183	AUDIO	534	none	True	1	1	863	1	0.0
184	AUDIO	445	none	True	0	0	2148	1	0.0
185	AUDIO	518	none	True	1	1	836	1	0.0
186	AUDIO	450	none	True	0	0	772	1	0.0
187	AUDIO	441	none	True	0	0	900	1	0.0
188	AUDIO	533	none	True	1	1	756	1	0.0
189	AUDIO	460	none	True	0	0	856	1	0.0
190	AUDIO	458	none	False	0	1	816	1	0.0
191	AUDIO	516	none	True	1	1	778	1	0.0
192	AUDIO	533	none	True	1	1	1326	1	0.0
193	AUDIO	518	none	True	1	1	764	1	0.0
194	AUDIO	448	none	True	0	0	757	1	0.0
195	AUDIO	447	none	True	0	0	724	1	0.0
196	AUDIO	448	none	True	0	0	700	1	0.0
197	AUDIO	530	none	True	1	1	766	1	0.0
198	AUDIO	518	none	True	1	1	738	1	0.0
199	AUDIO	446	none	False	0	1	2200	1	0.0
