id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	AUDIO	339	none	True	0	0	14685	1	0.0
1	AUDIO	668	none	True	1	1	2166	1	0.0
2	AUDIO	637	none	True	1	1	3254	1	0.0
3	AUDIO	611	none	True	1	1	1842	1	0.0
4	AUDIO	351	none	True	0	0	1818	1	0.0
5	AUDIO	590	none	True	1	1	1401	1	0.0
6	AUDIO	389	none	True	0	0	2674	1	0.0
7	AUDIO	396	none	True	0	0	2876	1	0.0
8	AUDIO	433	none	True	0	0	4833	1	0.0
9	AUDIO	573	none	True	1	1	3926	1	0.0
10	AUDIO	558	none	True	1	1	1258	1	0.0
11	AUDIO	444	none	True	0	0	1067	1	0.0
12	AUDIO	548	none	True	1	1	8669	1	0.0
13	AUDIO	451	none	True	0	0	2328	1	0.0
14	AUDIO	539	none	True	1	1	1128	1	0.0
15	AUDIO	448	none	True	0	0	5247	1	0.0
16	AUDIO	475	none	False	0	1	1253	1	0.0
17	AUDIO	531	none	True	1	1	1005	1	0.0
18	AUDIO	525	none	False	1	0	5172	1	0.0
19	AUDIO	459	none	True	0	0	1359	1	0.0
20	AUDIO	542	none	True	1	1	936	1	0.0
21	AUDIO	466	none	True	0	0	6755	1	0.0
22	AUDIO	536	none	True	1	1	984	1	0.0
23	AUDIO	484	none	False	0	1	1705	1	0.0
24	AUDIO	487	none	True	0	0	945	1	0.0
25	AUDIO	533	none	True	1	1	873	1	0.0
26	AUDIO	530	none	True	1	1	955	1	0.0
27	AUDIO	528	none	True	1	1	1207	1	0.0
28	AUDIO	494	none	False	0	1	913	1	0.0
29	AUDIO	493	none	False	0	1	1345	1	0.0
30	AUDIO	524	none	True	1	1	4209	1	0.0
31	AUDIO	472	none	True	0	0	885	1	0.0
32	AUDIO	524	none	True	1	1	1005	1	0.0
33	AUDIO	474	none	False	0	1	933	1	0.0
34	AUDIO	460	none	True	0	0	1077	1	0.0
35	AUDIO	470	none	True	0	0	1009	1	0.0
36	AUDIO	521	none	True	1	1	945	1	0.0
37	AUDIO	518	none	False	1	0	1041	1	0.0
38	AUDIO	515	none	True	1	1	1171	1	0.0
39	AUDIO	467	none	True	0	0	2192	1	0.0
40	AUDIO	513	none	False	1	0	4037	1	0.0
41	AUDIO	469	none	False	0	1	901	1	0.0
42	AUDIO	478	none	True	0	0	917	1	0.0
43	AUDIO	510	none	False	1	0	1831	1	0.0
44	AUDIO	470	none	True	0	0	2719	1	0.0
45	AUDIO	518	none	True	1	1	3115	1	0.0
46	AUDIO	516	none	True	1	1	2617	1	0.0
47	AUDIO	464	none	True	0	0	5756	1	0.0
48	AUDIO	515	none	True	1	1	3605	1	0.0
49	AUDIO	485	none	False	0	1	1513	1	0.0
50	AUDIO	513	none	True	1	1	3781	1	0.0
51	AUDIO	480	none	True	0	0	1787	1	0.0
52	AUDIO	479	none	False	0	1	1028	1	0.0
53	AUDIO	513	none	False	1	0	913	1	0.0
54	AUDIO	460	none	True	0	0	894	1	0.0
55	AUDIO	464	none	True	0	0	971	1	0.0
56	AUDIO	516	none	True	1	1	1012	1	0.0
57	AUDIO	516	none	True	1	1	1096	1	0.0
58	AUDIO	515	none	True	1	1	1178	1	0.0
59	AUDIO	476	none	True	0	0	1539	1	0.0
60	AUDIO	512	none	True	1	1	1963	1	0.0
61	AUDIO	512	none	True	1	1	1006	1	0.0
62	AUDIO	512	none	False	1	0	1136	1	0.0
63	AUDIO	474	none	True	0	0	927	1	0.0
64	AUDIO	515	none	False	1	0	955	1	0.0
65	AUDIO	470	none	True	0	0	901	1	0.0
66	AUDIO	481	none	False	0	1	900	1	0.0
