id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	VISUAL	668	none	True	1	1	1267	1	0.0
1	VISUAL	637	none	True	1	1	2090	1	0.0
2	VISUAL	331	none	True	0	0	3133	1	0.0
3	VISUAL	611	none	True	1	1	1813	1	0.0
4	VISUAL	371	none	True	0	0	2082	1	0.0
5	VISUAL	389	none	True	0	0	1078	1	0.0
6	VISUAL	590	none	True	1	1	14585	1	0.0
7	VISUAL	410	none	True	0	0	992	1	0.0
8	VISUAL	573	none	True	1	1	1960	1	0.0
9	VISUAL	479	none	False	0	1	1430	1	0.0
10	VISUAL	386	none	True	0	0	4547	1	0.0
11	VISUAL	558	none	True	1	1	1002	1	0.0
12	VISUAL	401	none	True	0	0	1428	1	0.0
13	VISUAL	548	none	True	1	1	1012	1	0.0
14	VISUAL	417	none	True	0	0	1052	1	0.0
15	VISUAL	509	none	False	1	0	1852	1	0.0
16	VISUAL	563	none	True	1	1	2119	1	0.0
17	VISUAL	554	none	True	1	1	952	1	0.0
18	VISUAL	434	none	True	0	0	2059	1	0.0
19	VISUAL	425	none	True	0	0	1077	1	0.0
20	VISUAL	418	none	True	0	0	969	1	0.0
21	VISUAL	434	none	True	0	0	1053	1	0.0
22	VISUAL	448	none	True	0	0	1065	1	0.0
23	VISUAL	549	none	True	1	1	1315	1	0.0
24	VISUAL	454	none	True	0	0	1028	1	0.0
25	VISUAL	545	none	True	1	1	1404	1	0.0
26	VISUAL	543	none	True	1	1	2279	1	0.0
27	VISUAL	537	none	True	1	1	2789	1	0.0
28	VISUAL	445	none	True	0	0	1438	1	0.0
29	VISUAL	537	none	True	1	1	1380	1	0.0
30	VISUAL	471	none	True	0	0	1296	1	0.0
31	VISUAL	533	none	True	1	1	1066	1	0.0
32	VISUAL	528	none	True	1	1	1786	1	0.0
33	VISUAL	524	none	True	1	1	1217	1	0.0
34	VISUAL	519	none	False	1	0	1060	1	0.0
35	VISUAL	455	none	True	0	0	967	1	0.0
36	VISUAL	484	none	True	0	0	1101	1	0.0
37	VISUAL	465	none	True	0	0	2548	1	0.0
38	VISUAL	481	none	False	0	1	1205	1	0.0
39	VISUAL	530	none	True	1	1	1451	1	0.0
40	VISUAL	479	none	False	0	1	1309	1	0.0
41	VISUAL	457	none	True	0	0	1259	1	0.0
42	VISUAL	527	none	False	1	0	1074	1	0.0
43	VISUAL	536	none	True	1	1	3849	1	0.0
44	VISUAL	534	none	True	1	1	1149	1	0.0
45	VISUAL	531	none	True	1	1	1070	1	0.0
46	VISUAL	460	none	True	0	0	1021	1	0.0
47	VISUAL	450	none	True	0	0	1032	1	0.0
48	VISUAL	461	none	True	0	0	1271	1	0.0
49	VISUAL	530	none	True	1	1	14084	1	0.0
50	VISUAL	455	none	True	0	0	1387	1	0.0
51	VISUAL	525	none	True	1	1	1051	1	0.0
52	VISUAL	525	none	True	1	1	3221	1	0.0
53	VISUAL	483	none	False	0	1	1195	1	0.0
54	VISUAL	525	none	True	1	1	982	1	0.0
55	VISUAL	452	none	True	0	0	1564	1	0.0
56	VISUAL	477	none	False	0	1	1215	1	0.0
57	VISUAL	464	none	False	0	1	1191	1	0.0
58	VISUAL	525	none	True	1	1	1072	1	0.0
59	VISUAL	522	none	True	1	1	1071	1	0.0
60	VISUAL	522	none	True	1	1	1108	1	0.0
61	VISUAL	518	none	True	1	1	1064	1	0.0
62	VISUAL	470	none	True	0	0	1021	1	0.0
63	VISUAL	518	none	False	1	0	1100	1	0.0
64	VISUAL	460	none	True	0	0	1463	1	0.0
65	VISUAL	524	none	True	1	1	1053	1	0.0
66	VISUAL	522	none	True	1	1	1165	1	0.0
67	VISUAL	477	none	True	0	0	1134	1	0.0
68	VISUAL	453	none	True	0	0	1153	1	0.0
69	VISUAL	468	none	False	0	1	1198	1	0.0
70	VISUAL	522	none	True	1	1	1079	1	0.0
71	VISUAL	449	none	True	0	0	1288	1	0.0
72	VISUAL	453	none	True	0	0	1273	1	0.0
73	VISUAL	453	none	True	0	0	1043	1	0.0
74	VISUAL	518	none	True	1	1	1225	1	0.0
75	VISUAL	451	none	False	0	1	1142	1	0.0
76	VISUAL	518	none	True	1	1	1172	1	0.0
77	VISUAL	468	none	True	0	0	1181	1	0.0
78	VISUAL	518	none	True	1	1	1138	1	0.0
79	VISUAL	516	none	True	1	1	1481	1	0.0
80	VISUAL	463	none	True	0	0	1064	1	0.0
81	VISUAL	452	none	True	0	0	1257	1	0.0
82	VISUAL	461	none	True	0	0	1196	1	0.0
83	VISUAL	516	none	True	1	1	1150	1	0.0
84	VISUAL	513	none	True	1	1	1209	1	0.0
85	VISUAL	513	none	False	1	0	1703	1	0.0
86	VISUAL	518	none	True	1	1	2575	1	0.0
87	VISUAL	516	none	False	1	0	1666	1	0.0
88	VISUAL	462	none	True	0	0	1070	1	0.0
89	VISUAL	454	none	True	0	0	1363	1	0.0
90	VISUAL	519	none	False	1	0	1075	1	0.0
91	VISUAL	464	none	True	0	0	1075	1	0.0
92	VISUAL	524	none	False	1	0	1160	1	0.0
93	VISUAL	531	none	True	1	1	1033	1	0.0
94	VISUAL	527	none	True	1	1	1154	1	0.0
95	VISUAL	454	none	True	0	0	1304	1	0.0
96	VISUAL	525	none	True	1	1	1221	1	0.0
97	VISUAL	458	none	False	0	1	1322	1	0.0
98	VISUAL	455	none	True	0	0	1050	1	0.0
99	VISUAL	476	none	True	0	0	1053	1	0.0
100	VISUAL	527	none	True	1	1	1550	1	0.0
101	VISUAL	472	none	True	0	0	1228	1	0.0
102	VISUAL	522	none	True	1	1	1074	1	0.0
103	VISUAL	518	none	True	1	1	1101	1	0.0
104	VISUAL	472	none	True	0	0	1139	1	0.0
105	VISUAL	518	none	True	1	1	1124	1	0.0
106	VISUAL	518	none	True	1	1	1129	1	0.0
107	VISUAL	470	none	False	0	1	1420	1	0.0
108	VISUAL	463	none	True	0	0	1145	1	0.0
109	VISUAL	455	none	True	0	0	12070	1	0.0
110	VISUAL	530	none	True	1	1	1225	1	0.0
111	VISUAL	515	none	True	1	1	1052	1	0.0
112	VISUAL	468	none	True	0	0	1475	1	0.0
113	VISUAL	513	none	False	1	0	1281	1	0.0
114	VISUAL	528	none	True	1	1	1565	1	0.0
115	VISUAL	475	none	True	0	0	1137	1	0.0
116	VISUAL	463	none	True	0	0	4742	1	0.0
117	VISUAL	476	none	True	0	0	1042	1	0.0
118	VISUAL	518	none	True	1	1	1167	1	0.0
119	VISUAL	469	none	True	0	0	1135	1	0.0
120	VISUAL	515	none	False	1	0	1112	1	0.0
121	VISUAL	519	none	True	1	1	1296	1	0.0
122	VISUAL	522	none	True	1	1	1163	1	0.0
123	VISUAL	461	none	True	0	0	26547	1	0.0
124	VISUAL	519	none	True	1	1	1271	1	0.0
125	VISUAL	524	none	True	1	1	1064	1	0.0
126	VISUAL	471	none	False	0	1	1240	1	0.0
127	VISUAL	454	none	True	0	0	976	1	0.0
128	VISUAL	451	none	True	0	0	1023	1	0.0
129	VISUAL	466	none	True	0	0	1111	1	0.0
130	VISUAL	519	none	True	1	1	2002	1	0.0
131	VISUAL	474	none	True	0	0	1162	1	0.0
132	VISUAL	480	none	True	0	0	2385	1	0.0
133	VISUAL	513	none	True	1	1	994	1	0.0
134	VISUAL	487	none	False	0	1	1952	1	0.0
135	VISUAL	461	none	True	0	0	54742	1	0.0
136	VISUAL	513	none	True	1	1	1084	1	0.0
137	VISUAL	512	none	True	1	1	988	1	0.0
138	VISUAL	485	none	False	0	1	1040	1	0.0
139	VISUAL	512	none	True	1	1	996	1	0.0
140	VISUAL	510	none	True	1	1	1091	1	0.0
141	VISUAL	461	none	True	0	0	1048	1	0.0
142	VISUAL	472	none	True	0	0	1078	1	0.0
143	VISUAL	470	none	False	0	1	1037	1	0.0
144	VISUAL	510	none	True	1	1	1125	1	0.0
145	VISUAL	509	none	False	1	0	1021	1	0.0
146	VISUAL	480	none	True	0	0	1083	1	0.0
147	VISUAL	455	none	True	0	0	1126	1	0.0
148	VISUAL	510	none	True	1	1	1042	1	0.0
149	VISUAL	530	none	True	1	1	1295	1	0.0
150	VISUAL	457	none	True	0	0	4805	1	0.0
151	VISUAL	510	none	True	1	1	1115	1	0.0
152	VISUAL	469	none	True	0	0	31882	1	0.0
153	VISUAL	461	none	True	0	0	1456	1	0.0
154	VISUAL	482	none	False	0	1	3245	1	0.0
155	VISUAL	509	none	True	1	1	1413	1	0.0
156	VISUAL	471	none	True	0	0	1079	1	0.0
157	VISUAL	531	none	True	1	1	2990	1	0.0
158	VISUAL	509	none	True	1	1	1169	1	0.0
159	VISUAL	531	none	True	1	1	1108	1	0.0
160	VISUAL	507	none	True	1	1	5641	1	0.0
161	VISUAL	531	none	True	1	1	1585	1	0.0
162	VISUAL	477	none	False	0	1	6132	1	0.0
163	VISUAL	507	none	True	1	1	1684	1	0.0
164	VISUAL	471	none	True	0	0	21901	1	0.0
165	VISUAL	531	none	True	1	1	8574	1	0.0
166	VISUAL	507	none	False	1	0	1878	1	0.0
167	VISUAL	460	none	True	0	0	1612	1	0.0
168	VISUAL	460	none	True	0	0	58328	1	0.0
169	VISUAL	480	none	True	0	0	6911	1	0.0
170	VISUAL	456	none	True	0	0	27506	1	0.0
171	VISUAL	507	none	False	1	0	5281	1	0.0
172	VISUAL	473	none	False	0	1	6318	1	0.0
173	VISUAL	474	none	False	0	1	6664	1	0.0
174	VISUAL	509	none	True	1	1	32141	1	0.0
175	VISUAL	509	none	True	1	1	3374	1	0.0
176	VISUAL	507	none	True	1	1	13113	1	0.0
