id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	VISUAL	425	none	true	0	0	4474	1	0.0
1	VISUAL	625	none	true	1	1	1570	1	0.0
2	VISUAL	625	none	true	1	1	1305	1	0.0
3	VISUAL	475	none	true	0	0	3535	1	0.0
4	VISUAL	275	none	true	0	0	1314	1	0.0
5	VISUAL	575	none	true	1	1	1022	1	0.0
6	VISUAL	525	none	false	1	0	1651	1	0.0
7	VISUAL	275	none	true	0	0	1103	1	0.0
8	VISUAL	325	none	true	0	0	1178	1	0.0
9	VISUAL	475	none	true	0	0	987	1	0.0
10	VISUAL	375	none	true	0	0	1045	1	0.0
11	VISUAL	675	none	true	1	1	1067	1	0.0
12	VISUAL	725	none	true	1	1	1089	1	0.0
13	VISUAL	575	none	true	1	1	948	1	0.0
14	VISUAL	325	none	true	0	0	1017	1	0.0
15	VISUAL	725	none	true	1	1	971	1	0.0
16	VISUAL	425	none	true	0	0	938	1	0.0
17	VISUAL	525	none	true	1	1	890	1	0.0
18	VISUAL	375	none	true	0	0	2391	1	0.0
19	VISUAL	675	none	true	1	1	954	1	0.0
20	VISUAL	475	none	true	0	0	1114	1	0.0
21	VISUAL	325	none	true	0	0	12096	1	0.0
22	VISUAL	425	none	true	0	0	969	1	0.0
23	VISUAL	475	none	true	0	0	945	1	0.0
24	VISUAL	725	none	true	1	1	968	1	0.0
25	VISUAL	575	none	true	1	1	870	1	0.0
26	VISUAL	575	none	true	1	1	967	1	0.0
27	VISUAL	425	none	true	0	0	839	1	0.0
28	VISUAL	675	none	true	1	1	1337	1	0.0
29	VISUAL	375	none	true	0	0	976	1	0.0
30	VISUAL	275	none	true	0	0	990	1	0.0
31	VISUAL	525	none	true	1	1	967	1	0.0
32	VISUAL	525	none	true	1	1	1304	1	0.0
33	VISUAL	675	none	true	1	1	940	1	0.0
34	VISUAL	625	none	true	1	1	862	1	0.0
35	VISUAL	325	none	true	0	0	1045	1	0.0
36	VISUAL	375	none	true	0	0	1271	1	0.0
37	VISUAL	625	none	true	1	1	1042	1	0.0
38	VISUAL	725	none	true	1	1	1005	1	0.0
39	VISUAL	275	none	true	0	0	1104	1	0.0
40	VISUAL	525	none	true	1	1	995	1	0.0
41	VISUAL	325	none	true	0	0	1102	1	0.0
42	VISUAL	625	none	true	1	1	918	1	0.0
43	VISUAL	475	none	true	0	0	1022	1	0.0
44	VISUAL	375	none	true	0	0	7264	1	0.0
45	VISUAL	575	none	false	1	0	3313	1	0.0
46	VISUAL	725	none	true	1	1	1019	1	0.0
47	VISUAL	575	none	true	1	1	876	1	0.0
48	VISUAL	675	none	true	1	1	812	1	0.0
49	VISUAL	425	none	true	0	0	880	1	0.0
50	VISUAL	325	none	true	0	0	1127	1	0.0
51	VISUAL	525	none	true	1	1	999	1	0.0
52	VISUAL	275	none	true	0	0	971	1	0.0
53	VISUAL	675	none	true	1	1	835	1	0.0
54	VISUAL	475	none	true	0	0	4390	1	0.0
55	VISUAL	275	none	true	0	0	861	1	0.0
56	VISUAL	725	none	true	1	1	891	1	0.0
57	VISUAL	375	none	true	0	0	800	1	0.0
58	VISUAL	425	none	true	0	0	937	1	0.0
59	VISUAL	625	none	true	1	1	936	1	0.0
60	VISUAL	675	none	true	1	1	914	1	0.0
61	VISUAL	375	none	true	0	0	1036	1	0.0
62	VISUAL	525	none	false	1	0	5288	1	0.0
63	VISUAL	325	none	true	0	0	995	1	0.0
64	VISUAL	375	none	true	0	0	964	1	0.0
65	VISUAL	575	none	true	1	1	823	1	0.0
66	VISUAL	725	none	true	1	1	871	1	0.0
67	VISUAL	475	none	false	0	1	1879	1	0.0
68	VISUAL	325	none	true	0	0	902	1	0.0
69	VISUAL	625	none	true	1	1	839	1	0.0
70	VISUAL	725	none	true	1	1	797	1	0.0
71	VISUAL	275	none	true	0	0	1334	1	0.0
72	VISUAL	675	none	true	1	1	829	1	0.0
73	VISUAL	525	none	true	1	1	1510	1	0.0
74	VISUAL	575	none	true	1	1	15235	1	0.0
75	VISUAL	475	none	true	0	0	11735	1	0.0
76	VISUAL	275	none	true	0	0	3039	1	0.0
77	VISUAL	625	none	true	1	1	1644	1	0.0
78	VISUAL	425	none	true	0	0	1327	1	0.0
79	VISUAL	425	none	true	0	0	980	1	0.0
80	VISUAL	725	none	true	1	1	952	1	0.0
81	VISUAL	425	none	true	0	0	906	1	0.0
82	VISUAL	375	none	true	0	0	855	1	0.0
83	VISUAL	325	none	true	0	0	977	1	0.0
84	VISUAL	275	none	true	0	0	915	1	0.0
85	VISUAL	675	none	true	1	1	7374	1	0.0
86	VISUAL	425	none	true	0	0	916	1	0.0
87	VISUAL	675	none	true	1	1	972	1	0.0
88	VISUAL	725	none	true	1	1	1243	1	0.0
89	VISUAL	625	none	true	1	1	942	1	0.0
90	VISUAL	625	none	true	1	1	827	1	0.0
91	VISUAL	525	none	true	1	1	900	1	0.0
92	VISUAL	475	none	true	0	0	903	1	0.0
93	VISUAL	275	none	true	0	0	1191	1	0.0
94	VISUAL	575	none	true	1	1	1022	1	0.0
95	VISUAL	475	none	true	0	0	878	1	0.0
96	VISUAL	575	none	true	1	1	865	1	0.0
97	VISUAL	325	none	true	0	0	918	1	0.0
98	VISUAL	525	none	false	1	0	1183	1	0.0
99	VISUAL	375	none	true	0	0	1055	1	0.0
100	VISUAL	675	none	true	1	1	817	1	0.0
101	VISUAL	425	none	true	0	0	1128	1	0.0
102	VISUAL	675	none	true	1	1	871	1	0.0
103	VISUAL	625	none	true	1	1	810	1	0.0
104	VISUAL	475	none	false	0	1	1512	1	0.0
105	VISUAL	425	none	true	0	0	938	1	0.0
106	VISUAL	625	none	true	1	1	911	1	0.0
107	VISUAL	525	none	true	1	1	1354	1	0.0
108	VISUAL	275	none	true	0	0	931	1	0.0
109	VISUAL	325	none	true	0	0	870	1	0.0
110	VISUAL	475	none	true	0	0	888	1	0.0
111	VISUAL	525	none	true	1	1	1295	1	0.0
