id	label	lat	confl	res	cor_ans	user_ans	elapsed	rep	confl_magn
0	VISUAL	575	none	false	1	0	3271	1	0.0
1	VISUAL	575	none	true	1	1	5250	1	0.0
2	VISUAL	425	none	true	0	0	1618	1	0.0
3	VISUAL	725	none	true	1	1	1444	1	0.0
4	VISUAL	275	none	true	0	0	1264	1	0.0
5	VISUAL	475	none	false	0	1	1513	1	0.0
6	VISUAL	625	none	true	1	1	1423	1	0.0
7	VISUAL	375	none	true	0	0	1251	1	0.0
8	VISUAL	675	none	true	1	1	1255	1	0.0
9	VISUAL	725	none	true	1	1	1243	1	0.0
10	VISUAL	425	none	true	0	0	1367	1	0.0
11	VISUAL	325	none	true	0	0	1537	1	0.0
12	VISUAL	625	none	true	1	1	1341	1	0.0
13	VISUAL	375	none	true	0	0	1155	1	0.0
14	VISUAL	475	none	true	0	0	1230	1	0.0
15	VISUAL	525	none	true	1	1	1182	1	0.0
16	VISUAL	275	none	true	0	0	1208	1	0.0
17	VISUAL	675	none	true	1	1	1227	1	0.0
18	VISUAL	325	none	true	0	0	1198	1	0.0
19	VISUAL	525	none	true	1	1	1130	1	0.0
20	VISUAL	525	none	false	1	0	1545	1	0.0
21	VISUAL	725	none	true	1	1	1088	1	0.0
22	VISUAL	725	none	true	1	1	1139	1	0.0
23	VISUAL	375	none	true	0	0	1162	1	0.0
24	VISUAL	325	none	true	0	0	1157	1	0.0
25	VISUAL	475	none	false	0	1	1196	1	0.0
26	VISUAL	275	none	true	0	0	1215	1	0.0
27	VISUAL	625	none	true	1	1	1112	1	0.0
28	VISUAL	425	none	true	0	0	1089	1	0.0
29	VISUAL	275	none	true	0	0	1160	1	0.0
30	VISUAL	375	none	true	0	0	1008	1	0.0
31	VISUAL	575	none	true	1	1	1200	1	0.0
32	VISUAL	575	none	true	1	1	1063	1	0.0
33	VISUAL	325	none	true	0	0	1055	1	0.0
34	VISUAL	675	none	true	1	1	1143	1	0.0
35	VISUAL	625	none	true	1	1	1133	1	0.0
36	VISUAL	675	none	true	1	1	1048	1	0.0
37	VISUAL	475	none	false	0	1	1765	1	0.0
38	VISUAL	425	none	true	0	0	1140	1	0.0
39	VISUAL	525	none	true	1	1	1084	1	0.0
40	VISUAL	725	none	true	1	1	1150	1	0.0
41	VISUAL	325	none	true	0	0	1034	1	0.0
42	VISUAL	425	none	true	0	0	1091	1	0.0
43	VISUAL	325	none	true	0	0	1149	1	0.0
44	VISUAL	625	none	true	1	1	1087	1	0.0
45	VISUAL	575	none	true	1	1	1079	1	0.0
46	VISUAL	275	none	true	0	0	1438	1	0.0
47	VISUAL	525	none	true	1	1	1068	1	0.0
48	VISUAL	675	none	true	1	1	1097	1	0.0
49	VISUAL	675	none	true	1	1	1148	1	0.0
50	VISUAL	475	none	true	0	0	1064	1	0.0
51	VISUAL	375	none	true	0	0	1188	1	0.0
52	VISUAL	275	none	true	0	0	1146	1	0.0
53	VISUAL	575	none	true	1	1	1220	1	0.0
54	VISUAL	425	none	true	0	0	1257	1	0.0
55	VISUAL	375	none	true	0	0	1098	1	0.0
56	VISUAL	525	none	false	1	0	1107	1	0.0
57	VISUAL	625	none	true	1	1	1044	1	0.0
58	VISUAL	725	none	true	1	1	1111	1	0.0
59	VISUAL	475	none	true	0	0	1007	1	0.0
60	VISUAL	625	none	true	1	1	1083	1	0.0
61	VISUAL	375	none	true	0	0	1114	1	0.0
62	VISUAL	425	none	true	0	0	1192	1	0.0
63	VISUAL	525	none	true	1	1	1306	1	0.0
64	VISUAL	725	none	true	1	1	1439	1	0.0
65	VISUAL	275	none	true	0	0	1094	1	0.0
66	VISUAL	475	none	true	0	0	995	1	0.0
67	VISUAL	675	none	true	1	1	1139	1	0.0
68	VISUAL	525	none	false	1	0	985	1	0.0
69	VISUAL	375	none	true	0	0	3376	1	0.0
70	VISUAL	325	none	true	0	0	1375	1	0.0
71	VISUAL	325	none	true	0	0	1084	1	0.0
72	VISUAL	725	none	true	1	1	1006	1	0.0
73	VISUAL	425	none	true	0	0	973	1	0.0
74	VISUAL	575	none	true	1	1	1211	1	0.0
75	VISUAL	475	none	false	0	1	1247	1	0.0
76	VISUAL	275	none	true	0	0	1149	1	0.0
77	VISUAL	675	none	true	1	1	1000	1	0.0
78	VISUAL	575	none	true	1	1	953	1	0.0
79	VISUAL	625	none	true	1	1	1077	1	0.0
80	VISUAL	575	none	true	1	1	1142	1	0.0
81	VISUAL	475	none	true	0	0	1608	1	0.0
82	VISUAL	525	none	true	1	1	1031	1	0.0
83	VISUAL	625	none	true	1	1	1041	1	0.0
84	VISUAL	425	none	true	0	0	966	1	0.0
