669	1	1	0
637	1	1	0
393	1	1	0
341	1	0	0
646	1	1	0
633	1	1	0
374	1	0	0
619	1	1	0
395	1	0	0
393	1	0	0
406	1	0	0
420	1	0	0
429	1	0	0
446	1	0	0
546	1	1	0
538	1	1	0
531	1	1	0
526	1	1	0
522	1	0	0
468	1	1	0
549	1	1	0
543	1	1	0
540	1	0	0
443	1	0	0
549	1	1	0
446	1	1	0
565	1	1	0
429	1	1	0
400	1	0	0
409	1	0	0
574	1	1	0
425	1	1	0
422	1	0	0
424	1	0	0
580	1	1	0
424	1	0	0
568	1	0	0
412	1	1	0
600	1	1	0
585	1	1	0
585	1	1	0
420	1	0	0
409	1	0	0
582	1	1	0
568	1	1	0
567	1	1	0
421	1	0	0
441	1	0	0
564	1	1	0
437	1	0	0
559	1	1	0
552	1	1	0
434	1	0	0
451	1	0	0
462	1	1	0
442	1	0	0
453	1	0	0
550	1	1	0
550	1	0	0
570	1	1	0
568	1	1	0
431	1	0	0
453	1	0	0
439	1	1	0
592	1	1	0
591	1	1	0
532	1	0	0
425	1	0	0
547	1	1	0
449	1	0	0
547	1	1	0
547	1	1	0
449	1	1	0
423	1	0	0
410	1	0	0
531	1	1	0
463	1	0	0
526	1	1	0
471	1	0	0
522	1	1	0
520	1	1	0
517	1	1	0
394	1	0	0
496	1	0	0
597	1	1	0
482	1	1	0
519	1	0	0
522	1	0	0
477	1	0	0
473	1	1	0
588	1	1	0
526	1	1	0
463	1	0	0
481	1	0	0
520	1	1	0
420	1	0	0
519	1	1	0
516	1	1	0
417	1	0	0
484	1	1	0
517	1	1	0
469	1	1	0
520	1	0	0
419	1	0	0
523	1	1	0
522	1	1	0
589	1	1	0
468	1	0	0
469	1	1	0
466	1	0	0
588	1	1	0
479	1	0	0
484	1	1	0
585	1	0	0
595	1	1	0
409	1	0	0
408	1	0	0
592	1	1	0
493	1	0	0
516	1	1	0
594	1	1	0
473	1	0	0
513	1	1	0
400	1	0	0
483	1	0	0
493	1	0	0
394	1	0	0
508	1	0	0
511	1	0	0
514	1	1	0
513	1	0	0
589	1	1	0
516	1	1	0
489	1	1	0
588	1	1	0
492	1	1	0
583	1	1	0
468	1	0	0
475	1	0	0
416	1	0	0
519	1	1	0
478	1	0	0
514	1	1	0
399	1	0	0
472	1	1	0
490	1	1	0
582	1	0	0
591	1	1	0
400	1	1	0
598	1	1	0
598	1	1	0
597	1	1	0
400	1	0	0
595	1	1	0
594	1	1	0
394	1	0	0
486	1	0	0
592	1	1	0
497	1	1	0
400	1	0	0
483	1	0	0
487	1	0	0
514	1	0	0
588	1	0	0
597	1	1	0
394	1	1	0
389	1	0	0
604	1	1	0
603	1	1	0
409	1	1	0
610	1	1	0
609	1	1	0
607	1	1	0
384	1	1	0
382	1	0	0
397	1	1	0
622	1	1	0
621	1	1	0
387	1	0	0
380	1	0	0
380	1	0	0
618	1	0	0
378	1	0	0
624	1	1	0
388	1	1	0
630	1	1	0
371	1	0	0
628	1	1	0
628	1	1	0
358	1	0	0
363	1	0	0
385	1	1	0
633	1	1	0
633	1	1	0
630	1	1	0
381	1	0	0
357	1	0	0
379	1	0	0
628	1	1	0
628	1	1	0
