668	1	1	0
637	1	1	0
322	1	0	0
611	1	1	0
590	1	1	0
351	1	0	0
573	1	1	0
376	1	0	0
401	1	0	0
429	1	0	0
558	1	1	0
432	1	0	0
548	1	1	0
442	1	0	0
446	1	0	0
539	1	1	0
531	1	1	0
476	1	0	0
472	1	1	0
525	1	1	0
521	1	1	0
516	1	0	0
446	1	0	0
459	1	0	0
465	1	0	0
513	1	0	0
458	1	0	0
542	1	1	0
509	1	0	0
462	1	0	0
525	1	0	0
538	1	1	0
475	1	1	0
468	1	0	0
521	1	1	0
484	1	1	0
463	1	0	0
518	1	1	0
490	1	1	0
518	1	1	0
470	1	0	0
477	1	1	0
515	1	0	0
467	1	0	0
519	1	1	0
518	1	1	0
485	1	0	0
518	1	0	0
518	1	1	0
471	1	0	0
472	1	0	0
515	1	0	0
489	1	1	0
518	1	1	0
518	1	1	0
518	1	0	0
467	1	0	0
519	1	0	0
464	1	0	0
478	1	1	0
524	1	1	0
482	1	1	0
542	1	1	0
521	1	1	0
480	1	1	0
539	1	0	0
488	1	0	0
477	1	0	0
525	1	1	0
477	1	1	0
524	1	1	0
522	1	1	0
465	1	1	0
519	1	1	0
539	1	0	0
483	1	0	0
472	1	0	0
466	1	1	0
522	1	1	0
470	1	0	0
469	1	0	0
484	1	0	0
522	1	1	0
522	1	1	0
519	1	1	0
518	1	1	0
463	1	0	0
518	1	1	0
465	1	0	0
481	1	1	0
518	1	1	0
468	1	1	0
459	1	1	0
518	1	1	0
518	1	1	0
518	1	1	0
465	1	0	0
462	1	1	0
518	1	1	0
448	1	1	0
518	1	1	0
518	1	1	0
427	1	1	0
515	1	1	0
407	1	0	0
406	1	0	0
513	1	0	0
426	1	0	0
518	1	1	0
414	1	0	0
443	1	0	0
518	1	1	0
518	1	0	0
522	1	1	0
515	1	1	0
438	1	0	0
513	1	1	0
434	1	0	0
433	1	0	0
442	1	0	0
460	1	0	0
513	1	1	0
513	1	0	0
437	1	0	0
513	1	0	0
518	1	0	0
524	1	1	0
437	1	0	0
464	1	0	0
437	1	0	0
522	1	1	0
457	1	1	0
447	1	0	0
444	1	0	0
445	1	0	0
519	1	1	0
519	1	0	0
524	1	1	0
524	1	0	0
453	1	0	0
527	1	1	0
527	1	1	0
458	1	0	0
446	1	0	0
464	1	0	0
527	1	0	0
446	1	0	0
533	1	1	0
460	1	0	0
531	1	0	0
542	1	0	0
555	1	1	0
462	1	0	0
555	1	0	0
445	1	1	0
437	1	0	0
573	1	1	0
461	1	0	0
569	1	1	0
440	1	0	0
549	1	0	0
585	1	1	0
476	1	1	0
418	1	0	0
584	1	1	0
443	1	0	0
441	1	0	0
582	1	1	0
459	1	0	0
579	1	1	0
473	1	1	0
413	1	0	0
558	1	0	0
594	1	1	0
428	1	0	0
593	1	1	0
462	1	0	0
590	1	1	0
468	1	0	0
588	1	1	0
455	1	0	0
587	1	1	0
468	1	0	0
585	1	1	0
487	1	1	0
582	1	1	0
582	1	1	0
447	1	0	0
578	1	1	0
469	1	0	0
576	1	1	0
576	1	1	0
573	1	1	0
457	1	0	0
469	1	0	0
570	1	1	0
489	1	1	0
452	1	0	0
570	1	1	0
469	1	0	0
