668	1	1	0
322	1	0	0
637	1	1	0
611	1	1	0
369	1	0	0
590	1	1	0
386	1	0	0
403	1	0	0
424	1	0	0
573	1	1	0
558	1	1	0
548	1	0	0
576	1	1	0
566	1	0	0
594	1	1	0
434	1	0	0
438	1	0	0
453	1	0	0
463	1	0	0
471	1	0	0
466	1	0	0
470	1	0	0
493	1	1	0
474	1	1	0
582	1	1	0
578	1	0	0
602	1	1	0
461	1	1	0
591	1	1	0
585	1	1	0
453	1	0	0
451	1	0	0
582	1	1	0
468	1	0	0
576	1	0	0
472	1	0	0
585	1	1	0
582	1	1	0
451	1	0	0
582	1	1	0
581	1	1	0
478	1	0	0
579	1	1	0
576	1	1	0
576	1	1	0
463	1	0	0
457	1	0	0
463	1	1	0
469	1	1	0
575	1	0	0
470	1	1	0
459	1	0	0
579	1	1	0
578	1	1	0
576	1	1	0
467	1	0	0
449	1	0	0
453	1	1	0
576	1	1	0
575	1	1	0
573	1	1	0
458	1	0	0
572	1	0	0
576	1	1	0
447	1	0	0
575	1	0	0
440	1	0	0
458	1	0	0
444	1	0	0
578	1	0	0
581	1	1	0
442	1	0	0
443	1	0	0
579	1	1	0
578	1	0	0
581	1	1	0
455	1	0	0
476	1	0	0
581	1	1	0
455	1	0	0
469	1	0	0
476	1	1	0
578	1	1	0
467	1	0	0
579	1	1	0
579	1	1	0
464	1	1	0
576	1	1	0
453	1	0	0
576	1	1	0
467	1	1	0
444	1	0	0
576	1	1	0
456	1	0	0
576	1	1	0
460	1	0	0
576	1	0	0
576	1	1	0
459	1	0	0
576	1	0	0
576	1	1	0
576	1	0	0
579	1	1	0
579	1	1	0
450	1	1	0
579	1	1	0
465	1	0	0
470	1	1	0
459	1	0	0
451	1	1	0
447	1	0	0
579	1	1	0
576	1	1	0
576	1	1	0
449	1	0	0
576	1	1	0
447	1	0	0
576	1	1	0
460	1	0	0
465	1	0	0
575	1	1	0
573	1	1	0
572	1	1	0
570	1	1	0
462	1	0	0
466	1	1	0
442	1	1	0
570	1	1	0
429	1	0	0
426	1	0	0
567	1	1	0
423	1	0	0
435	1	0	0
444	1	0	0
456	1	1	0
566	1	1	0
564	1	1	0
561	1	0	0
566	1	1	0
422	1	0	0
563	1	1	0
560	1	1	0
557	1	1	0
415	1	0	0
431	1	0	0
429	1	0	0
554	1	1	0
439	1	0	0
551	1	0	0
442	1	0	0
557	1	0	0
461	1	1	0
563	1	1	0
558	1	1	0
413	1	0	0
555	1	1	0
416	1	0	0
552	1	1	0
421	1	0	0
465	1	1	0
548	1	1	0
402	1	0	0
545	1	1	0
423	1	0	0
542	1	1	0
441	1	1	0
539	1	1	0
406	1	0	0
536	1	1	0
384	1	0	0
387	1	0	0
533	1	0	0
537	1	1	0
534	1	1	0
531	1	1	0
390	1	0	0
393	1	0	0
403	1	0	0
528	1	1	0
416	1	0	0
406	1	0	0
414	1	0	0
401	1	0	0
525	1	1	0
522	1	1	0
405	1	0	0
521	1	0	0
524	1	1	0
521	1	1	0
402	1	0	0
408	1	0	0
432	1	0	0
518	1	1	0
442	1	0	0
516	1	1	0
513	1	1	0
469	1	1	0
509	1	0	0
430	1	0	0
513	1	1	0
