425	1	1	0
525	1	1	0
675	1	1	0
275	1	0	0
725	1	1	0
375	1	0	0
475	1	1	0
475	1	0	0
625	1	1	0
675	1	1	0
625	1	1	0
725	1	1	0
575	1	1	0
425	1	0	0
375	1	0	0
325	1	0	0
525	1	1	0
575	1	1	0
275	1	0	0
325	1	0	0
625	1	1	0
475	1	1	0
475	1	0	0
525	1	1	0
425	1	0	0
525	1	1	0
275	1	0	0
575	1	1	0
275	1	0	0
425	1	0	0
325	1	0	0
325	1	0	0
675	1	1	0
575	1	1	0
375	1	0	0
725	1	1	0
675	1	1	0
375	1	0	0
725	1	1	0
625	1	1	0
425	1	0	0
625	1	1	0
275	1	0	0
425	1	0	0
625	1	1	0
475	1	0	0
725	1	1	0
275	1	0	0
725	1	1	0
525	1	1	0
575	1	1	0
375	1	0	0
675	1	1	0
475	1	1	0
675	1	1	0
575	1	1	0
375	1	0	0
325	1	0	0
525	1	1	0
325	1	0	0
475	1	0	0
375	1	0	0
525	1	0	0
425	1	0	0
575	1	1	0
625	1	1	0
275	1	0	0
325	1	0	0
675	1	1	0
675	1	1	0
375	1	0	0
625	1	1	0
425	1	0	0
575	1	1	0
275	1	0	0
725	1	1	0
475	1	0	0
525	1	1	0
725	1	1	0
325	1	0	0
675	1	1	0
725	1	1	0
425	1	0	0
675	1	1	0
575	1	1	0
525	1	0	0
725	1	1	0
525	1	1	0
275	1	0	0
275	1	0	0
325	1	0	0
625	1	1	0
425	1	0	0
575	1	1	0
325	1	0	0
475	1	1	0
625	1	1	0
375	1	0	0
375	1	0	0
475	1	0	0
625	1	1	0
625	1	1	0
475	1	0	0
375	1	0	0
675	1	1	0
575	1	0	0
725	1	1	0
725	1	1	0
375	1	0	0
425	1	0	0
525	1	1	0
425	1	0	0
275	1	0	0
325	1	0	0
525	1	1	0
675	1	1	0
575	1	1	0
325	1	0	0
475	1	0	0
275	1	0	0
575	1	1	0
675	1	1	0
525	1	1	0
275	1	0	0
625	1	1	0
575	1	1	0
725	1	1	0
675	1	1	0
325	1	0	0
425	1	0	0
475	1	0	0
725	1	1	0
425	1	0	0
375	1	0	0
375	1	0	0
625	1	1	0
325	1	0	0
275	1	0	0
475	1	1	0
525	1	1	0
425	1	0	0
675	1	1	0
425	1	0	0
625	1	1	0
325	1	0	0
525	1	1	0
575	1	1	0
725	1	1	0
725	1	1	0
275	1	0	0
525	1	1	0
375	1	0	0
675	1	1	0
325	1	0	0
375	1	0	0
475	1	1	0
475	1	1	0
575	1	1	0
275	1	0	0
625	1	1	0
275	1	0	0
375	1	0	0
375	1	0	0
675	1	1	0
475	1	1	0
325	1	0	0
425	1	0	0
725	1	1	0
525	1	1	0
575	1	1	0
275	1	0	0
475	1	1	0
675	1	1	0
725	1	1	0
425	1	0	0
325	1	0	0
625	1	1	0
575	1	1	0
625	1	1	0
525	1	1	0
525	1	1	0
475	1	1	0
325	1	0	0
625	1	1	0
325	1	0	0
425	1	0	0
725	1	1	0
725	1	1	0
575	1	1	0
425	1	0	0
675	1	1	0
625	1	1	0
475	1	0	0
375	1	0	0
525	1	0	0
375	1	0	0
675	1	1	0
575	1	1	0
275	1	0	0
275	1	0	0
